File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD17A2HGF_061_Gpp_500m_doy2017177000000_aid0001,Gpp_500m,aid0001,2017-06-26,244250.0,0.0,0.0571,"(0.0,0.0571)",0.0156918,0.0089845,8.07e-05,0.0209,0.0389,0.0136,0.0,0.0089
MOD17A2HGF_061_Gpp_500m_doy2017185000000_aid0001,Gpp_500m,aid0001,2017-07-04,244250.0,0.0003,0.0608,"(0.0003,0.0608)",0.0162241,0.0099929,9.99e-05,0.0224,0.0435,0.0133,0.0003,0.0083
MOD17A2HGF_061_Gpp_500m_doy2017193000000_aid0001,Gpp_500m,aid0001,2017-07-12,244250.0,0.0,0.0582,"(0.0,0.0582)",0.018997,0.0112164,0.0001258,0.0264,0.0504,0.016,0.0,0.0104
MOD17A2HGF_061_Gpp_500m_doy2017201000000_aid0001,Gpp_500m,aid0001,2017-07-20,244250.0,0.0001,0.0729,"(0.0001,0.0729)",0.0237069,0.0128236,0.0001644,0.0334,0.0629,0.0212,0.0001,0.0137
MOD17A2HGF_061_Gpp_500m_doy2017209000000_aid0001,Gpp_500m,aid0001,2017-07-28,244250.0,0.0003,0.0614,"(0.0003,0.0614)",0.0230775,0.0101344,0.0001027,0.0301,0.0518,0.0219,0.0003,0.0156
MOD17A2HGF_061_Gpp_500m_doy2017217000000_aid0001,Gpp_500m,aid0001,2017-08-05,244250.0,0.0005,0.0665,"(0.0005,0.0665)",0.0243309,0.0117099,0.0001371,0.0321,0.0568,0.0225,0.0005,0.0156
MOD17A2HGF_061_Gpp_500m_doy2017225000000_aid0001,Gpp_500m,aid0001,2017-08-13,244250.0,0.0008,0.058,"(0.0008,0.058)",0.0232227,0.0102586,0.0001052,0.0304,0.0526,0.02175,0.0008,0.0156
MOD17A2HGF_061_Gpp_500m_doy2017233000000_aid0001,Gpp_500m,aid0001,2017-08-21,244250.0,0.0009,0.0595,"(0.0009,0.0595)",0.0245385,0.0109862,0.0001207,0.032,0.0552,0.0227,0.0009,0.0165
MOD17A2HGF_061_Gpp_500m_doy2017241000000_aid0001,Gpp_500m,aid0001,2017-08-29,244250.0,0.0009,0.0676,"(0.0009,0.0676)",0.0303819,0.0118237,0.0001398,0.0382,0.0626,0.0286,0.0009,0.0219
MOD17A2HGF_061_Gpp_500m_doy2017249000000_aid0001,Gpp_500m,aid0001,2017-09-06,244250.0,0.0009,0.0845,"(0.0009,0.0845)",0.0372517,0.0134882,0.0001819,0.0465,0.0751,0.0359,0.0009,0.0274
MOD17A2HGF_061_Gpp_500m_doy2017257000000_aid0001,Gpp_500m,aid0001,2017-09-14,244250.0,0.001,0.0838,"(0.001,0.0838)",0.0340026,0.012988,0.0001687,0.0428,0.0704,0.0324,0.001,0.0244
MOD17A2HGF_061_Gpp_500m_doy2017265000000_aid0001,Gpp_500m,aid0001,2017-09-22,244250.0,0.0012,0.0886,"(0.0012,0.0886)",0.0338988,0.0135091,0.0001825,0.0435,0.0733,0.0321,0.0012,0.0236
MOD17A2HGF_061_Gpp_500m_doy2017273000000_aid0001,Gpp_500m,aid0001,2017-09-30,244250.0,0.002,0.0882,"(0.002,0.0882)",0.0294676,0.0101672,0.0001034,0.0367,0.0587,0.0289,0.002,0.022
MOD17A2HGF_061_Gpp_500m_doy2017281000000_aid0001,Gpp_500m,aid0001,2017-10-08,244250.0,0.0021,0.0947,"(0.0021,0.0947)",0.0291599,0.0111902,0.0001252,0.0359,0.0584,0.0281,0.0021,0.0209
MOD17A2HGF_061_Gpp_500m_doy2017289000000_aid0001,Gpp_500m,aid0001,2017-10-16,244250.0,0.0021,0.0909,"(0.0021,0.0909)",0.0234344,0.0094555,8.94e-05,0.0286,0.0463,0.0222,0.0021,0.0168
MOD17A2HGF_061_Gpp_500m_doy2017297000000_aid0001,Gpp_500m,aid0001,2017-10-24,244250.0,0.0017,0.0983,"(0.0017,0.0983)",0.0201585,0.0090607,8.21e-05,0.0251,0.0423,0.0188,0.0017,0.0136
MOD17A2HGF_061_Gpp_500m_doy2017305000000_aid0001,Gpp_500m,aid0001,2017-11-01,244250.0,0.0023,0.0913,"(0.0023,0.0913)",0.0175624,0.007874,6.2e-05,0.0216,0.0361,0.0163,0.0023,0.0119
MOD17A2HGF_061_Gpp_500m_doy2017313000000_aid0001,Gpp_500m,aid0001,2017-11-09,244250.0,0.0004,0.0909,"(0.0004,0.0909)",0.0149115,0.0076629,5.87e-05,0.0193,0.0341,0.0142,0.0004,0.0094
MOD17A2HGF_061_Gpp_500m_doy2017321000000_aid0001,Gpp_500m,aid0001,2017-11-17,244250.0,0.001,0.0849,"(0.001,0.0849)",0.0135328,0.0064449,4.15e-05,0.0173,0.0302,0.0126,0.001,0.0087
MOD17A2HGF_061_Gpp_500m_doy2017329000000_aid0001,Gpp_500m,aid0001,2017-11-25,244250.0,0.0002,0.0859,"(0.0002,0.0859)",0.0125584,0.0066558,4.43e-05,0.0166,0.0296,0.0116,0.0002,0.0079
MOD17A2HGF_061_Gpp_500m_doy2017337000000_aid0001,Gpp_500m,aid0001,2017-12-03,244250.0,0.0001,0.0851,"(0.0001,0.0851)",0.011262,0.0062562,3.91e-05,0.0151,0.0268,0.0104,0.0001,0.0073
MOD17A2HGF_061_Gpp_500m_doy2017345000000_aid0001,Gpp_500m,aid0001,2017-12-11,244250.0,0.0002,0.0784,"(0.0002,0.0784)",0.010075,0.0055398,3.07e-05,0.0134,0.0236,0.0093,0.0002,0.0066
MOD17A2HGF_061_Gpp_500m_doy2017353000000_aid0001,Gpp_500m,aid0001,2017-12-19,244250.0,0.0,0.0782,"(0.0,0.0782)",0.0093053,0.0056032,3.14e-05,0.0126,0.0226,0.0087,0.0,0.0059
MOD17A2HGF_061_Gpp_500m_doy2017361000000_aid0001,Gpp_500m,aid0001,2017-12-27,244250.0,0.0,0.0473,"(0.0,0.0473)",0.0053414,0.0030176,9.1e-06,0.0069,0.012,0.0051,0.0,0.0035
MOD17A2HGF_061_Gpp_500m_doy2018001000000_aid0001,Gpp_500m,aid0001,2018-01-01,244250.0,0.0016,0.0744,"(0.0016,0.0744)",0.0107761,0.0043849,1.92e-05,0.0132,0.0211,0.0096,0.0016,0.0079
MOD17A2HGF_061_Gpp_500m_doy2018009000000_aid0001,Gpp_500m,aid0001,2018-01-09,244250.0,0.0003,0.0785,"(0.0003,0.0785)",0.0094953,0.0050681,2.57e-05,0.0116,0.0191,0.009,0.0003,0.0066
MOD17A2HGF_061_Gpp_500m_doy2018017000000_aid0001,Gpp_500m,aid0001,2018-01-17,244250.0,0.0014,0.0835,"(0.0014,0.0835)",0.0098332,0.0044914,2.02e-05,0.0115,0.0182,0.0091,0.0014,0.007
MOD17A2HGF_061_Gpp_500m_doy2018025000000_aid0001,Gpp_500m,aid0001,2018-01-25,244250.0,0.0023,0.0891,"(0.0023,0.0891)",0.0105007,0.0045281,2.05e-05,0.012,0.0186,0.0096,0.0023,0.0076
MOD17A2HGF_061_Gpp_500m_doy2018033000000_aid0001,Gpp_500m,aid0001,2018-02-02,244250.0,0.0,0.0857,"(0.0,0.0857)",0.0081201,0.0047788,2.28e-05,0.0101,0.0179,0.0081,0.0,0.0049
MOD17A2HGF_061_Gpp_500m_doy2018041000000_aid0001,Gpp_500m,aid0001,2018-02-10,244250.0,0.0,0.0807,"(0.0,0.0807)",0.0068021,0.0050095,2.51e-05,0.0093,0.0189,0.0066,0.0,0.0029
MOD17A2HGF_061_Gpp_500m_doy2018049000000_aid0001,Gpp_500m,aid0001,2018-02-18,244250.0,0.0,0.0548,"(0.0,0.0548)",0.0072082,0.0045864,2.1e-05,0.0096,0.0177,0.007,0.0,0.0042
MOD17A2HGF_061_Gpp_500m_doy2018057000000_aid0001,Gpp_500m,aid0001,2018-02-26,244250.0,0.0,0.093,"(0.0,0.093)",0.0083356,0.0054411,2.96e-05,0.011,0.0206,0.0079,0.0,0.0046
MOD17A2HGF_061_Gpp_500m_doy2018065000000_aid0001,Gpp_500m,aid0001,2018-03-06,244250.0,0.0,0.0844,"(0.0,0.0844)",0.0071237,0.0050532,2.55e-05,0.0096,0.0186,0.007,0.0,0.0036
MOD17A2HGF_061_Gpp_500m_doy2018073000000_aid0001,Gpp_500m,aid0001,2018-03-14,244250.0,0.0,0.0912,"(0.0,0.0912)",0.0077596,0.0056521,3.19e-05,0.0106,0.0211,0.0076,0.0,0.0036
MOD17A2HGF_061_Gpp_500m_doy2018081000000_aid0001,Gpp_500m,aid0001,2018-03-22,244250.0,0.0,0.082,"(0.0,0.082)",0.0063036,0.0050543,2.55e-05,0.0089,0.0191,0.0062,0.0,0.0021
MOD17A2HGF_061_Gpp_500m_doy2018089000000_aid0001,Gpp_500m,aid0001,2018-03-30,244250.0,0.0,0.0845,"(0.0,0.0845)",0.0069306,0.0051577,2.66e-05,0.0094,0.019,0.0065,0.0,0.003
MOD17A2HGF_061_Gpp_500m_doy2018097000000_aid0001,Gpp_500m,aid0001,2018-04-07,244250.0,0.0,0.0888,"(0.0,0.0888)",0.0073816,0.0058003,3.36e-05,0.01,0.0203,0.007,0.0,0.0031
MOD17A2HGF_061_Gpp_500m_doy2018105000000_aid0001,Gpp_500m,aid0001,2018-04-15,244250.0,0.0,0.0919,"(0.0,0.0919)",0.0071054,0.0061025,3.72e-05,0.0097,0.0203,0.0066,0.0,0.0026
MOD17A2HGF_061_Gpp_500m_doy2018113000000_aid0001,Gpp_500m,aid0001,2018-04-23,244250.0,0.0,0.0863,"(0.0,0.0863)",0.0077336,0.0069267,4.8e-05,0.0105,0.0226,0.0068,0.0,0.0024
MOD17A2HGF_061_Gpp_500m_doy2018121000000_aid0001,Gpp_500m,aid0001,2018-05-01,244250.0,0.0,0.0961,"(0.0,0.0961)",0.0079354,0.0073526,5.41e-05,0.0108,0.024,0.0066,0.0,0.002
MOD17A2HGF_061_Gpp_500m_doy2018129000000_aid0001,Gpp_500m,aid0001,2018-05-09,244250.0,0.0002,0.0874,"(0.0002,0.0874)",0.0065789,0.00568,3.23e-05,0.0086,0.0177,0.0055,0.0002,0.0025
MOD17A2HGF_061_Gpp_500m_doy2018137000000_aid0001,Gpp_500m,aid0001,2018-05-17,244250.0,0.0006,0.0844,"(0.0006,0.0844)",0.0072409,0.0049418,2.44e-05,0.0089,0.0164,0.0061,0.0006,0.0039
MOD17A2HGF_061_Gpp_500m_doy2018145000000_aid0001,Gpp_500m,aid0001,2018-05-25,244250.0,0.0002,0.0687,"(0.0002,0.0687)",0.0079782,0.0034035,1.16e-05,0.0094,0.0145,0.0072,0.0009,0.006
MOD17A2HGF_061_Gpp_500m_doy2018153000000_aid0001,Gpp_500m,aid0001,2018-06-02,244250.0,0.0002,0.0619,"(0.0002,0.0619)",0.0086845,0.0043977,1.93e-05,0.0106,0.0179,0.0073,0.0002,0.0057
MOD17A2HGF_061_Gpp_500m_doy2018161000000_aid0001,Gpp_500m,aid0001,2018-06-10,244250.0,0.0002,0.0582,"(0.0002,0.0582)",0.0098178,0.0055079,3.03e-05,0.0121,0.0211,0.0077,0.0002,0.0061
MOD17A2HGF_061_Gpp_500m_doy2018169000000_aid0001,Gpp_500m,aid0001,2018-06-18,244250.0,0.0001,0.0543,"(0.0001,0.0543)",0.0116027,0.0075212,5.66e-05,0.0149,0.0278,0.0088,0.0001,0.0063
MOD17A2HGF_061_Gpp_500m_doy2018177000000_aid0001,Gpp_500m,aid0001,2018-06-26,244250.0,0.0002,0.0579,"(0.0002,0.0579)",0.0131039,0.0084688,7.17e-05,0.0171,0.0325,0.01,0.0002,0.0068
MOD17A2HGF_061_Gpp_500m_doy2018185000000_aid0001,Gpp_500m,aid0001,2018-07-04,244250.0,0.0,0.0672,"(0.0,0.0672)",0.0177776,0.0118505,0.0001404,0.0245,0.0486,0.0138,0.0,0.0084
MOD17A2HGF_061_Gpp_500m_doy2018193000000_aid0001,Gpp_500m,aid0001,2018-07-12,244250.0,0.0003,0.0697,"(0.0003,0.0697)",0.0196865,0.0109934,0.0001209,0.0276,0.0525,0.0168,0.0003,0.011
MOD17A2HGF_061_Gpp_500m_doy2018201000000_aid0001,Gpp_500m,aid0001,2018-07-20,244250.0,0.0006,0.0792,"(0.0006,0.0792)",0.0250098,0.0131882,0.0001739,0.035,0.0654,0.0222,0.0006,0.0147
MOD17A2HGF_061_Gpp_500m_doy2018209000000_aid0001,Gpp_500m,aid0001,2018-07-28,244250.0,0.0007,0.074,"(0.0007,0.074)",0.0264815,0.0108458,0.0001176,0.0338,0.0566,0.0258,0.0007,0.0186
MOD17A2HGF_061_Gpp_500m_doy2018217000000_aid0001,Gpp_500m,aid0001,2018-08-05,244250.0,0.0009,0.0697,"(0.0009,0.0697)",0.0289913,0.0117342,0.0001377,0.0377,0.0638,0.0272,0.0009,0.0202
MOD17A2HGF_061_Gpp_500m_doy2018225000000_aid0001,Gpp_500m,aid0001,2018-08-13,244250.0,0.0012,0.071,"(0.0012,0.071)",0.0305759,0.013182,0.0001738,0.0403,0.0697,0.0283,0.0012,0.0207
MOD17A2HGF_061_Gpp_500m_doy2018233000000_aid0001,Gpp_500m,aid0001,2018-08-21,244250.0,0.0004,0.0841,"(0.0004,0.0841)",0.0349991,0.0130764,0.000171,0.0442,0.0716,0.0345,0.0004,0.0259
MOD17A2HGF_061_Gpp_500m_doy2018241000000_aid0001,Gpp_500m,aid0001,2018-08-29,244250.0,0.0011,0.0843,"(0.0011,0.0843)",0.0369116,0.0126429,0.0001598,0.0459,0.0727,0.0364,0.0012,0.028
MOD17A2HGF_061_Gpp_500m_doy2018249000000_aid0001,Gpp_500m,aid0001,2018-09-06,244250.0,0.0011,0.0744,"(0.0011,0.0744)",0.0314709,0.0101434,0.0001029,0.0386,0.06,0.0311,0.0029,0.0243
MOD17A2HGF_061_Gpp_500m_doy2018257000000_aid0001,Gpp_500m,aid0001,2018-09-14,244250.0,0.0013,0.0963,"(0.0013,0.0963)",0.0394668,0.0122957,0.0001512,0.0489,0.0766,0.0398,0.0027,0.0304
MOD17A2HGF_061_Gpp_500m_doy2018265000000_aid0001,Gpp_500m,aid0001,2018-09-22,244250.0,0.0014,0.0994,"(0.0014,0.0994)",0.0354164,0.0108913,0.0001186,0.0426,0.0645,0.0353,0.0061,0.028
MOD17A2HGF_061_Gpp_500m_doy2018273000000_aid0001,Gpp_500m,aid0001,2018-09-30,244250.0,0.0014,0.0972,"(0.0014,0.0972)",0.0311707,0.0107909,0.0001164,0.0377,0.0585,0.0304,0.003,0.0238
MOD17A2HGF_061_Gpp_500m_doy2018281000000_aid0001,Gpp_500m,aid0001,2018-10-08,244250.0,0.0014,0.0873,"(0.0014,0.0873)",0.0248422,0.0089138,7.95e-05,0.0301,0.0472,0.0239,0.0016,0.0187
MOD17A2HGF_061_Gpp_500m_doy2018289000000_aid0001,Gpp_500m,aid0001,2018-10-16,244250.0,0.0021,0.0899,"(0.0021,0.0899)",0.023386,0.0088023,7.75e-05,0.0282,0.0444,0.0222,0.0021,0.0174
MOD17A2HGF_061_Gpp_500m_doy2018297000000_aid0001,Gpp_500m,aid0001,2018-10-24,244250.0,0.0016,0.0999,"(0.0016,0.0999)",0.0207366,0.0086262,7.44e-05,0.0254,0.0414,0.0194,0.0016,0.0147
MOD17A2HGF_061_Gpp_500m_doy2018305000000_aid0001,Gpp_500m,aid0001,2018-11-01,244250.0,0.0013,0.083,"(0.0013,0.083)",0.0165789,0.0074116,5.49e-05,0.0206,0.0344,0.0156,0.0013,0.0114
MOD17A2HGF_061_Gpp_500m_doy2018313000000_aid0001,Gpp_500m,aid0001,2018-11-09,244250.0,0.0018,0.0776,"(0.0018,0.0776)",0.0169378,0.0074888,5.61e-05,0.0208,0.0347,0.0161,0.0018,0.0115
MOD17A2HGF_061_Gpp_500m_doy2018321000000_aid0001,Gpp_500m,aid0001,2018-11-17,244250.0,0.0016,0.0815,"(0.0016,0.0815)",0.0152587,0.0073376,5.38e-05,0.0192,0.0331,0.0147,0.0016,0.0099
MOD17A2HGF_061_Gpp_500m_doy2018329000000_aid0001,Gpp_500m,aid0001,2018-11-25,244250.0,0.0006,0.0858,"(0.0006,0.0858)",0.0144361,0.0080414,6.47e-05,0.0189,0.0339,0.014,0.0006,0.0089
MOD17A2HGF_061_Gpp_500m_doy2018337000000_aid0001,Gpp_500m,aid0001,2018-12-03,244250.0,0.0006,0.0764,"(0.0006,0.0764)",0.0132821,0.006586,4.34e-05,0.0171,0.03,0.0125,0.0006,0.0085
MOD17A2HGF_061_Gpp_500m_doy2018345000000_aid0001,Gpp_500m,aid0001,2018-12-11,244250.0,0.0014,0.0806,"(0.0014,0.0806)",0.0132004,0.0065867,4.34e-05,0.017,0.0299,0.0121,0.0014,0.0084
MOD17A2HGF_061_Gpp_500m_doy2018353000000_aid0001,Gpp_500m,aid0001,2018-12-19,244250.0,0.0002,0.0848,"(0.0002,0.0848)",0.0121119,0.0064699,4.19e-05,0.0161,0.0284,0.011,0.0002,0.0079
MOD17A2HGF_061_Gpp_500m_doy2018361000000_aid0001,Gpp_500m,aid0001,2018-12-27,244250.0,0.0004,0.0477,"(0.0004,0.0477)",0.006867,0.0036709,1.35e-05,0.009,0.0159,0.0061,0.0004,0.0044
MOD17A2HGF_061_Gpp_500m_doy2019001000000_aid0001,Gpp_500m,aid0001,2019-01-01,244250.0,0.0,0.0725,"(0.0,0.0725)",0.0090968,0.0057842,3.35e-05,0.0126,0.024,0.0085,0.0,0.005
MOD17A2HGF_061_Gpp_500m_doy2019009000000_aid0001,Gpp_500m,aid0001,2019-01-09,244250.0,0.0,0.0759,"(0.0,0.0759)",0.0086552,0.0055474,3.08e-05,0.0118,0.022,0.0082,0.0,0.005
MOD17A2HGF_061_Gpp_500m_doy2019017000000_aid0001,Gpp_500m,aid0001,2019-01-17,244250.0,0.0,0.078,"(0.0,0.078)",0.0098193,0.005513,3.04e-05,0.0124,0.0212,0.009,0.0,0.0065
MOD17A2HGF_061_Gpp_500m_doy2019025000000_aid0001,Gpp_500m,aid0001,2019-01-25,244250.0,0.0,0.0761,"(0.0,0.0761)",0.0077625,0.0053069,2.82e-05,0.0102,0.0196,0.0074,0.0,0.0039
MOD17A2HGF_061_Gpp_500m_doy2019033000000_aid0001,Gpp_500m,aid0001,2019-02-02,244250.0,0.0,0.0612,"(0.0,0.0612)",0.0076077,0.0055442,3.07e-05,0.0102,0.0202,0.0075,0.0,0.0035
MOD17A2HGF_061_Gpp_500m_doy2019041000000_aid0001,Gpp_500m,aid0001,2019-02-10,244250.0,0.0002,0.0525,"(0.0002,0.0525)",0.0084416,0.0044768,2e-05,0.0104,0.0177,0.0079,0.0002,0.0055
MOD17A2HGF_061_Gpp_500m_doy2019049000000_aid0001,Gpp_500m,aid0001,2019-02-18,244250.0,0.0,0.0874,"(0.0,0.0874)",0.0095475,0.0060013,3.6e-05,0.0122,0.0221,0.0086,0.0,0.0056
MOD17A2HGF_061_Gpp_500m_doy2019057000000_aid0001,Gpp_500m,aid0001,2019-02-26,244250.0,0.0,0.0845,"(0.0,0.0845)",0.0080626,0.0055619,3.09e-05,0.0105,0.0196,0.0071,0.0,0.0044
MOD17A2HGF_061_Gpp_500m_doy2019065000000_aid0001,Gpp_500m,aid0001,2019-03-06,244250.0,0.0,0.0926,"(0.0,0.0926)",0.008299,0.005835,3.4e-05,0.011,0.0212,0.0077,0.0,0.0042
MOD17A2HGF_061_Gpp_500m_doy2019073000000_aid0001,Gpp_500m,aid0001,2019-03-14,244250.0,0.0,0.0766,"(0.0,0.0766)",0.0071503,0.0056069,3.14e-05,0.0097,0.0197,0.0067,0.0,0.003
MOD17A2HGF_061_Gpp_500m_doy2019081000000_aid0001,Gpp_500m,aid0001,2019-03-22,244250.0,0.0,0.0874,"(0.0,0.0874)",0.007266,0.0062119,3.86e-05,0.0101,0.0219,0.0067,0.0,0.0022
MOD17A2HGF_061_Gpp_500m_doy2019089000000_aid0001,Gpp_500m,aid0001,2019-03-30,244250.0,0.0,0.0753,"(0.0,0.0753)",0.0072617,0.0063135,3.99e-05,0.0101,0.0216,0.0065,0.0,0.0024
MOD17A2HGF_061_Gpp_500m_doy2019097000000_aid0001,Gpp_500m,aid0001,2019-04-07,244250.0,0.0,0.0906,"(0.0,0.0906)",0.0073593,0.0068826,4.74e-05,0.0102,0.0231,0.0066,0.0,0.0016
MOD17A2HGF_061_Gpp_500m_doy2019105000000_aid0001,Gpp_500m,aid0001,2019-04-15,244250.0,0.0,0.0843,"(0.0,0.0843)",0.0079593,0.0071523,5.12e-05,0.0107,0.0227,0.0068,0.0,0.0027
MOD17A2HGF_061_Gpp_500m_doy2019113000000_aid0001,Gpp_500m,aid0001,2019-04-23,244250.0,0.0,0.0901,"(0.0,0.0901)",0.0075298,0.0074363,5.53e-05,0.0104,0.0234,0.0062,0.0,0.0017
MOD17A2HGF_061_Gpp_500m_doy2019121000000_aid0001,Gpp_500m,aid0001,2019-05-01,244250.0,0.0,0.0805,"(0.0,0.0805)",0.0056015,0.0064992,4.22e-05,0.0077,0.0183,0.004,0.0,0.0006
MOD17A2HGF_061_Gpp_500m_doy2019129000000_aid0001,Gpp_500m,aid0001,2019-05-09,244250.0,0.0002,0.0817,"(0.0002,0.0817)",0.0076095,0.0053672,2.88e-05,0.0092,0.0165,0.0063,0.0002,0.0043
MOD17A2HGF_061_Gpp_500m_doy2019137000000_aid0001,Gpp_500m,aid0001,2019-05-17,244250.0,0.0003,0.074,"(0.0003,0.074)",0.0077852,0.0050897,2.59e-05,0.0096,0.0169,0.0067,0.0003,0.0047
MOD17A2HGF_061_Gpp_500m_doy2019145000000_aid0001,Gpp_500m,aid0001,2019-05-25,244250.0,0.0009,0.0827,"(0.0009,0.0827)",0.0098416,0.0056539,3.2e-05,0.012,0.0207,0.0084,0.0009,0.0062
MOD17A2HGF_061_Gpp_500m_doy2019153000000_aid0001,Gpp_500m,aid0001,2019-06-02,244250.0,0.0008,0.0723,"(0.0008,0.0723)",0.0108706,0.0056585,3.2e-05,0.0136,0.0238,0.0095,0.0008,0.0068
MOD17A2HGF_061_Gpp_500m_doy2019161000000_aid0001,Gpp_500m,aid0001,2019-06-10,244250.0,0.0004,0.0659,"(0.0004,0.0659)",0.0154374,0.009025,8.15e-05,0.02,0.0371,0.0131,0.0004,0.0086
MOD17A2HGF_061_Gpp_500m_doy2019169000000_aid0001,Gpp_500m,aid0001,2019-06-18,244250.0,0.0,0.0694,"(0.0,0.0694)",0.0169759,0.0101966,0.000104,0.0227,0.0428,0.0142,0.0,0.0093
MOD17A2HGF_061_Gpp_500m_doy2019177000000_aid0001,Gpp_500m,aid0001,2019-06-26,244250.0,0.0002,0.0695,"(0.0002,0.0695)",0.0178637,0.010192,0.0001039,0.0251,0.0479,0.0151,0.0002,0.0099
MOD17A2HGF_061_Gpp_500m_doy2019185000000_aid0001,Gpp_500m,aid0001,2019-07-04,244250.0,0.0004,0.0668,"(0.0004,0.0668)",0.0197975,0.0112761,0.0001271,0.0279,0.0531,0.0172,0.0004,0.0111
MOD17A2HGF_061_Gpp_500m_doy2019193000000_aid0001,Gpp_500m,aid0001,2019-07-12,244250.0,0.0005,0.0629,"(0.0005,0.0629)",0.0215998,0.0117205,0.0001374,0.0305,0.0577,0.0193,0.0005,0.0123
MOD17A2HGF_061_Gpp_500m_doy2019201000000_aid0001,Gpp_500m,aid0001,2019-07-20,244250.0,0.0,0.0788,"(0.0,0.0788)",0.0244685,0.0141429,0.0002,0.0333,0.0619,0.0209,0.0,0.0142
MOD17A2HGF_061_Gpp_500m_doy2019209000000_aid0001,Gpp_500m,aid0001,2019-07-28,244250.0,0.0004,0.0655,"(0.0004,0.0655)",0.0239087,0.0115573,0.0001336,0.0317,0.0557,0.022,0.0004,0.0157
MOD17A2HGF_061_Gpp_500m_doy2019217000000_aid0001,Gpp_500m,aid0001,2019-08-05,244250.0,0.001,0.0628,"(0.001,0.0628)",0.0235689,0.0121305,0.0001471,0.0321,0.0586,0.021,0.001,0.0144
MOD17A2HGF_061_Gpp_500m_doy2019225000000_aid0001,Gpp_500m,aid0001,2019-08-13,244250.0,0.0011,0.0746,"(0.0011,0.0746)",0.0316744,0.0118381,0.0001401,0.0395,0.0633,0.0309,0.0011,0.0236
MOD17A2HGF_061_Gpp_500m_doy2019233000000_aid0001,Gpp_500m,aid0001,2019-08-21,244250.0,0.0006,0.0786,"(0.0006,0.0786)",0.0321193,0.0119634,0.0001431,0.0403,0.0652,0.0319,0.0006,0.0237
MOD17A2HGF_061_Gpp_500m_doy2019241000000_aid0001,Gpp_500m,aid0001,2019-08-29,244250.0,0.0001,0.0936,"(0.0001,0.0936)",0.0423379,0.0165662,0.0002744,0.0548,0.0915,0.0418,0.0001,0.0303
MOD17A2HGF_061_Gpp_500m_doy2019249000000_aid0001,Gpp_500m,aid0001,2019-09-06,244250.0,0.0006,0.0684,"(0.0006,0.0684)",0.0299901,0.011024,0.0001215,0.0378,0.061,0.0296,0.0006,0.0223
MOD17A2HGF_061_Gpp_500m_doy2019257000000_aid0001,Gpp_500m,aid0001,2019-09-14,244250.0,0.0008,0.0867,"(0.0008,0.0867)",0.0386698,0.0146926,0.0002159,0.0493,0.0812,0.0378,0.0008,0.028
MOD17A2HGF_061_Gpp_500m_doy2019265000000_aid0001,Gpp_500m,aid0001,2019-09-22,244250.0,0.001,0.0836,"(0.001,0.0836)",0.0343147,0.0134714,0.0001815,0.0433,0.0712,0.0331,0.001,0.0247
MOD17A2HGF_061_Gpp_500m_doy2019273000000_aid0001,Gpp_500m,aid0001,2019-09-30,244250.0,0.0017,0.0771,"(0.0017,0.0771)",0.031171,0.0114455,0.000131,0.0387,0.0624,0.0303,0.0017,0.0229
MOD17A2HGF_061_Gpp_500m_doy2019281000000_aid0001,Gpp_500m,aid0001,2019-10-08,244250.0,0.0021,0.0871,"(0.0021,0.0871)",0.0303441,0.0103152,0.0001064,0.0367,0.0571,0.0297,0.0027,0.0231
MOD17A2HGF_061_Gpp_500m_doy2019289000000_aid0001,Gpp_500m,aid0001,2019-10-16,244250.0,0.0022,0.0904,"(0.0022,0.0904)",0.030446,0.0106374,0.0001132,0.037,0.0583,0.0297,0.0022,0.0228
MOD17A2HGF_061_Gpp_500m_doy2019297000000_aid0001,Gpp_500m,aid0001,2019-10-24,244250.0,0.0014,0.0894,"(0.0014,0.0894)",0.0241575,0.0086837,7.54e-05,0.029275,0.046,0.0233,0.0014,0.0181
MOD17A2HGF_061_Gpp_500m_doy2019305000000_aid0001,Gpp_500m,aid0001,2019-11-01,244250.0,0.0021,0.0891,"(0.0021,0.0891)",0.0215397,0.0079173,6.27e-05,0.0257,0.0398,0.0203,0.0022,0.0163
MOD17A2HGF_061_Gpp_500m_doy2019313000000_aid0001,Gpp_500m,aid0001,2019-11-09,244250.0,0.0016,0.0848,"(0.0016,0.0848)",0.018339,0.0069029,4.76e-05,0.0221,0.0347,0.0172,0.0016,0.0137
MOD17A2HGF_061_Gpp_500m_doy2019321000000_aid0001,Gpp_500m,aid0001,2019-11-17,244250.0,0.0024,0.0778,"(0.0024,0.0778)",0.0182087,0.0070001,4.9e-05,0.0217,0.0341,0.0171,0.0024,0.0134
MOD17A2HGF_061_Gpp_500m_doy2019329000000_aid0001,Gpp_500m,aid0001,2019-11-25,244250.0,0.0013,0.0818,"(0.0013,0.0818)",0.0175479,0.0072655,5.28e-05,0.0212,0.0347,0.0164,0.0013,0.0122
MOD17A2HGF_061_Gpp_500m_doy2019337000000_aid0001,Gpp_500m,aid0001,2019-12-03,244250.0,0.0011,0.0803,"(0.0011,0.0803)",0.0167005,0.0076135,5.8e-05,0.0206,0.035,0.0159,0.0011,0.011
