File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD17A2HGF_061_Gpp_500m_doy2013361000000_aid0001,Gpp_500m,aid0001,2013-12-27,1873.0,0.005,0.0364,"(0.005,0.0364)",0.0110168,0.0046615,2.17e-05,0.0122,0.0197,0.0105,0.005,0.0072
MOD17A2HGF_061_Gpp_500m_doy2014001000000_aid0001,Gpp_500m,aid0001,2014-01-01,1873.0,0.0059,0.0631,"(0.0059,0.0631)",0.0188684,0.0084376,7.12e-05,0.0212,0.0342,0.0177,0.0059,0.0125
MOD17A2HGF_061_Gpp_500m_doy2014009000000_aid0001,Gpp_500m,aid0001,2014-01-09,1873.0,0.0057,0.064,"(0.0057,0.064)",0.0174845,0.0079865,6.38e-05,0.0202,0.0332,0.0161,0.0057,0.0115
MOD17A2HGF_061_Gpp_500m_doy2014017000000_aid0001,Gpp_500m,aid0001,2014-01-17,1873.0,0.0059,0.0621,"(0.0059,0.0621)",0.0157976,0.0075069,5.64e-05,0.0186,0.0303,0.0128,0.0059,0.0106
MOD17A2HGF_061_Gpp_500m_doy2014025000000_aid0001,Gpp_500m,aid0001,2014-01-25,1873.0,0.0058,0.0645,"(0.0058,0.0645)",0.0162594,0.0082589,6.82e-05,0.0196,0.0335,0.0124,0.0058,0.0102
MOD17A2HGF_061_Gpp_500m_doy2014033000000_aid0001,Gpp_500m,aid0001,2014-02-02,1873.0,0.0047,0.0681,"(0.0047,0.0681)",0.0154285,0.0080688,6.51e-05,0.0185,0.0314,0.0124,0.0047,0.0099
MOD17A2HGF_061_Gpp_500m_doy2014041000000_aid0001,Gpp_500m,aid0001,2014-02-10,1873.0,0.0046,0.0682,"(0.0046,0.0682)",0.0153386,0.0072047,5.19e-05,0.0185,0.0305,0.0128,0.0046,0.0105
MOD17A2HGF_061_Gpp_500m_doy2014049000000_aid0001,Gpp_500m,aid0001,2014-02-18,1873.0,0.0057,0.0631,"(0.0057,0.0631)",0.0155982,0.0073081,5.34e-05,0.0187,0.0308,0.0135,0.0057,0.0106
MOD17A2HGF_061_Gpp_500m_doy2014057000000_aid0001,Gpp_500m,aid0001,2014-02-26,1873.0,0.008,0.0788,"(0.008,0.0788)",0.0197272,0.0100283,0.0001006,0.023,0.0401,0.0169,0.008,0.0116
MOD17A2HGF_061_Gpp_500m_doy2014065000000_aid0001,Gpp_500m,aid0001,2014-03-06,1873.0,0.0054,0.0689,"(0.0054,0.0689)",0.0186003,0.0095866,9.19e-05,0.0216,0.0362,0.0152,0.0054,0.0118
MOD17A2HGF_061_Gpp_500m_doy2014073000000_aid0001,Gpp_500m,aid0001,2014-03-14,1873.0,0.0049,0.0713,"(0.0049,0.0713)",0.0171854,0.0096659,9.34e-05,0.0194,0.0326,0.0139,0.0049,0.0105
MOD17A2HGF_061_Gpp_500m_doy2014081000000_aid0001,Gpp_500m,aid0001,2014-03-22,1873.0,0.0043,0.0603,"(0.0043,0.0603)",0.0158513,0.0088214,7.78e-05,0.0193,0.0329,0.0126,0.0043,0.0101
MOD17A2HGF_061_Gpp_500m_doy2014089000000_aid0001,Gpp_500m,aid0001,2014-03-30,1873.0,0.0038,0.059,"(0.0038,0.059)",0.0168051,0.0087516,7.66e-05,0.02,0.0344,0.0144,0.0038,0.0104
MOD17A2HGF_061_Gpp_500m_doy2014097000000_aid0001,Gpp_500m,aid0001,2014-04-07,1873.0,0.0046,0.0782,"(0.0046,0.0782)",0.0219125,0.0114056,0.0001301,0.0268,0.0476,0.0197,0.0046,0.0128
MOD17A2HGF_061_Gpp_500m_doy2014105000000_aid0001,Gpp_500m,aid0001,2014-04-15,1873.0,0.0059,0.0761,"(0.0059,0.0761)",0.0208792,0.0106938,0.0001144,0.0258,0.0457,0.0184,0.0059,0.0125
MOD17A2HGF_061_Gpp_500m_doy2014113000000_aid0001,Gpp_500m,aid0001,2014-04-23,1873.0,0.0029,0.0626,"(0.0029,0.0626)",0.0143573,0.0080557,6.49e-05,0.0176,0.03,0.0122,0.0029,0.0091
MOD17A2HGF_061_Gpp_500m_doy2014121000000_aid0001,Gpp_500m,aid0001,2014-05-01,1873.0,0.0042,0.0518,"(0.0042,0.0518)",0.0148404,0.007315,5.35e-05,0.0185,0.032,0.0129,0.0042,0.0095
MOD17A2HGF_061_Gpp_500m_doy2014129000000_aid0001,Gpp_500m,aid0001,2014-05-09,1873.0,0.0046,0.0628,"(0.0046,0.0628)",0.0163075,0.008086,6.54e-05,0.0207,0.0369,0.0145,0.0046,0.0099
MOD17A2HGF_061_Gpp_500m_doy2014137000000_aid0001,Gpp_500m,aid0001,2014-05-17,1873.0,0.0034,0.0655,"(0.0034,0.0655)",0.0143122,0.0081598,6.66e-05,0.0176,0.0313,0.0119,0.0034,0.0084
MOD17A2HGF_061_Gpp_500m_doy2014145000000_aid0001,Gpp_500m,aid0001,2014-05-25,1873.0,0.0035,0.0586,"(0.0035,0.0586)",0.0168551,0.0082439,6.8e-05,0.0212,0.0371,0.0152,0.0035,0.0106
MOD17A2HGF_061_Gpp_500m_doy2014153000000_aid0001,Gpp_500m,aid0001,2014-06-02,1873.0,0.0046,0.0786,"(0.0046,0.0786)",0.0219824,0.010967,0.0001203,0.0295,0.0547,0.021,0.0046,0.0125
MOD17A2HGF_061_Gpp_500m_doy2014161000000_aid0001,Gpp_500m,aid0001,2014-06-10,1873.0,0.0045,0.0725,"(0.0045,0.0725)",0.0171638,0.0084924,7.21e-05,0.0222,0.0391,0.0168,0.0045,0.0105
MOD17A2HGF_061_Gpp_500m_doy2014169000000_aid0001,Gpp_500m,aid0001,2014-06-18,1873.0,0.0029,0.0541,"(0.0029,0.0541)",0.0130109,0.0069043,4.77e-05,0.0168,0.0302,0.0119,0.0029,0.0078
MOD17A2HGF_061_Gpp_500m_doy2014177000000_aid0001,Gpp_500m,aid0001,2014-06-26,1873.0,0.0037,0.0574,"(0.0037,0.0574)",0.0159637,0.0076817,5.9e-05,0.0206,0.0372,0.0157,0.0037,0.0094
MOD17A2HGF_061_Gpp_500m_doy2014185000000_aid0001,Gpp_500m,aid0001,2014-07-04,1873.0,0.0035,0.0529,"(0.0035,0.0529)",0.0152663,0.0076533,5.86e-05,0.0201,0.0366,0.0143,0.0035,0.0091
MOD17A2HGF_061_Gpp_500m_doy2014193000000_aid0001,Gpp_500m,aid0001,2014-07-12,1873.0,0.0026,0.0484,"(0.0026,0.0484)",0.0152713,0.0074585,5.56e-05,0.0204,0.0377,0.0146,0.0026,0.0086
MOD17A2HGF_061_Gpp_500m_doy2014201000000_aid0001,Gpp_500m,aid0001,2014-07-20,1873.0,0.0024,0.0439,"(0.0024,0.0439)",0.0143739,0.0066424,4.41e-05,0.0185,0.0321,0.0137,0.0024,0.0094
MOD17A2HGF_061_Gpp_500m_doy2014209000000_aid0001,Gpp_500m,aid0001,2014-07-28,1873.0,0.0028,0.0591,"(0.0028,0.0591)",0.0180051,0.0088292,7.8e-05,0.0235,0.0414,0.017,0.0028,0.0115
MOD17A2HGF_061_Gpp_500m_doy2014217000000_aid0001,Gpp_500m,aid0001,2014-08-05,1873.0,0.0032,0.0645,"(0.0032,0.0645)",0.0209159,0.010359,0.0001073,0.0271,0.0483,0.0193,0.0032,0.0128
MOD17A2HGF_061_Gpp_500m_doy2014225000000_aid0001,Gpp_500m,aid0001,2014-08-13,1873.0,0.0027,0.0651,"(0.0027,0.0651)",0.023477,0.0100269,0.0001005,0.0295,0.0502,0.022,0.0027,0.0157
MOD17A2HGF_061_Gpp_500m_doy2014233000000_aid0001,Gpp_500m,aid0001,2014-08-21,1873.0,0.0053,0.061,"(0.0053,0.061)",0.0248332,0.0094118,8.86e-05,0.031,0.0503,0.0236,0.0053,0.018
MOD17A2HGF_061_Gpp_500m_doy2014241000000_aid0001,Gpp_500m,aid0001,2014-08-29,1873.0,0.0049,0.0669,"(0.0049,0.0669)",0.0304786,0.0097432,9.49e-05,0.0371,0.0569,0.0307,0.0049,0.0235
MOD17A2HGF_061_Gpp_500m_doy2014249000000_aid0001,Gpp_500m,aid0001,2014-09-06,1873.0,0.0028,0.0607,"(0.0028,0.0607)",0.0310523,0.0103417,0.000107,0.0385,0.058,0.0317,0.0028,0.0238
MOD17A2HGF_061_Gpp_500m_doy2014257000000_aid0001,Gpp_500m,aid0001,2014-09-14,1873.0,0.0034,0.0835,"(0.0034,0.0835)",0.0422694,0.01459,0.0002129,0.0536,0.0835,0.0422,0.0034,0.0319
MOD17A2HGF_061_Gpp_500m_doy2014265000000_aid0001,Gpp_500m,aid0001,2014-09-22,1873.0,0.003,0.0727,"(0.003,0.0727)",0.0390417,0.01266,0.0001603,0.048,0.0727,0.0391,0.003,0.0293
MOD17A2HGF_061_Gpp_500m_doy2014273000000_aid0001,Gpp_500m,aid0001,2014-09-30,1873.0,0.0026,0.0722,"(0.0026,0.0722)",0.0357689,0.0132524,0.0001756,0.0458,0.0722,0.0352,0.0026,0.0258
MOD17A2HGF_061_Gpp_500m_doy2014281000000_aid0001,Gpp_500m,aid0001,2014-10-08,1873.0,0.0089,0.0866,"(0.0089,0.0866)",0.0424268,0.0117217,0.0001374,0.0509,0.0757,0.0428,0.0089,0.0338
MOD17A2HGF_061_Gpp_500m_doy2014289000000_aid0001,Gpp_500m,aid0001,2014-10-16,1873.0,0.0128,0.0799,"(0.0128,0.0799)",0.0432174,0.0118626,0.0001407,0.0521,0.0779,0.0442,0.0128,0.0339
MOD17A2HGF_061_Gpp_500m_doy2014297000000_aid0001,Gpp_500m,aid0001,2014-10-24,1873.0,0.0131,0.0742,"(0.0131,0.0742)",0.0396414,0.0104528,0.0001093,0.0473,0.0698,0.0393,0.0131,0.0323
MOD17A2HGF_061_Gpp_500m_doy2014305000000_aid0001,Gpp_500m,aid0001,2014-11-01,1873.0,0.0098,0.067,"(0.0098,0.067)",0.0331338,0.009624,9.26e-05,0.0397,0.0587,0.0334,0.0098,0.0263
MOD17A2HGF_061_Gpp_500m_doy2014313000000_aid0001,Gpp_500m,aid0001,2014-11-09,1873.0,0.0068,0.0676,"(0.0068,0.0676)",0.0285366,0.0092026,8.47e-05,0.0336,0.0501,0.0281,0.0068,0.0222
MOD17A2HGF_061_Gpp_500m_doy2014321000000_aid0001,Gpp_500m,aid0001,2014-11-17,1873.0,0.007,0.0657,"(0.007,0.0657)",0.0246379,0.0092471,8.55e-05,0.0299,0.0485,0.0234,0.007,0.0173
MOD17A2HGF_061_Gpp_500m_doy2014329000000_aid0001,Gpp_500m,aid0001,2014-11-25,1873.0,0.0045,0.066,"(0.0045,0.066)",0.023421,0.0090566,8.2e-05,0.0282,0.0437,0.0217,0.0045,0.0178
MOD17A2HGF_061_Gpp_500m_doy2014337000000_aid0001,Gpp_500m,aid0001,2014-12-03,1873.0,0.0063,0.0598,"(0.0063,0.0598)",0.021398,0.0077691,6.04e-05,0.0257,0.0391,0.0201,0.0063,0.0166
MOD17A2HGF_061_Gpp_500m_doy2014345000000_aid0001,Gpp_500m,aid0001,2014-12-11,1873.0,0.0074,0.0582,"(0.0074,0.0582)",0.0200271,0.0073676,5.43e-05,0.0234,0.0355,0.0186,0.0074,0.0153
MOD17A2HGF_061_Gpp_500m_doy2014353000000_aid0001,Gpp_500m,aid0001,2014-12-19,1873.0,0.0072,0.0597,"(0.0072,0.0597)",0.0185826,0.0075738,5.74e-05,0.0215,0.0341,0.0181,0.0072,0.0128
MOD17A2HGF_061_Gpp_500m_doy2014361000000_aid0001,Gpp_500m,aid0001,2014-12-27,1873.0,0.0044,0.034,"(0.0044,0.034)",0.0102117,0.0044519,1.98e-05,0.0115,0.0189,0.0097,0.0044,0.0065
MOD17A2HGF_061_Gpp_500m_doy2015001000000_aid0001,Gpp_500m,aid0001,2015-01-01,1873.0,0.0052,0.055,"(0.0052,0.055)",0.0156915,0.007071,5e-05,0.0181,0.0301,0.0143,0.0052,0.0101
MOD17A2HGF_061_Gpp_500m_doy2015009000000_aid0001,Gpp_500m,aid0001,2015-01-09,1873.0,0.0053,0.0586,"(0.0053,0.0586)",0.0149755,0.0074873,5.61e-05,0.0183,0.0312,0.0121,0.0053,0.0095
MOD17A2HGF_061_Gpp_500m_doy2015017000000_aid0001,Gpp_500m,aid0001,2015-01-17,1873.0,0.0057,0.0613,"(0.0057,0.0613)",0.0157936,0.0083027,6.89e-05,0.0184,0.0305,0.012,0.0057,0.0102
MOD17A2HGF_061_Gpp_500m_doy2015025000000_aid0001,Gpp_500m,aid0001,2015-01-25,1873.0,0.0047,0.0571,"(0.0047,0.0571)",0.0137232,0.0070371,4.95e-05,0.0163,0.0268,0.0105,0.0047,0.0092
MOD17A2HGF_061_Gpp_500m_doy2015033000000_aid0001,Gpp_500m,aid0001,2015-02-02,1873.0,0.0054,0.0619,"(0.0054,0.0619)",0.0146761,0.0075584,5.71e-05,0.0173,0.028,0.0111,0.0054,0.01
MOD17A2HGF_061_Gpp_500m_doy2015041000000_aid0001,Gpp_500m,aid0001,2015-02-10,1873.0,0.005,0.0625,"(0.005,0.0625)",0.0133154,0.0065378,4.27e-05,0.0154,0.0252,0.0104,0.005,0.0088
MOD17A2HGF_061_Gpp_500m_doy2015049000000_aid0001,Gpp_500m,aid0001,2015-02-18,1873.0,0.0065,0.0711,"(0.0065,0.0711)",0.0156565,0.0085195,7.26e-05,0.0184,0.0305,0.0118,0.0065,0.0102
MOD17A2HGF_061_Gpp_500m_doy2015057000000_aid0001,Gpp_500m,aid0001,2015-02-26,1873.0,0.0048,0.0548,"(0.0048,0.0548)",0.0124096,0.0066378,4.41e-05,0.0145,0.0238,0.009,0.0048,0.0083
MOD17A2HGF_061_Gpp_500m_doy2015065000000_aid0001,Gpp_500m,aid0001,2015-03-06,1873.0,0.0051,0.0512,"(0.0051,0.0512)",0.0133053,0.0067764,4.59e-05,0.0153,0.0252,0.0102,0.0051,0.0087
MOD17A2HGF_061_Gpp_500m_doy2015073000000_aid0001,Gpp_500m,aid0001,2015-03-14,1873.0,0.0047,0.0638,"(0.0047,0.0638)",0.0134609,0.0072759,5.29e-05,0.015,0.0235,0.0105,0.0047,0.009
MOD17A2HGF_061_Gpp_500m_doy2015081000000_aid0001,Gpp_500m,aid0001,2015-03-22,1873.0,0.0037,0.0643,"(0.0037,0.0643)",0.0168434,0.0090083,8.11e-05,0.0198,0.0327,0.013,0.0037,0.0112
MOD17A2HGF_061_Gpp_500m_doy2015089000000_aid0001,Gpp_500m,aid0001,2015-03-30,1873.0,0.0051,0.0612,"(0.0051,0.0612)",0.0150282,0.0076231,5.81e-05,0.0183,0.0306,0.0114,0.0051,0.0101
MOD17A2HGF_061_Gpp_500m_doy2015097000000_aid0001,Gpp_500m,aid0001,2015-04-07,1873.0,0.0049,0.0496,"(0.0049,0.0496)",0.0143607,0.0068287,4.66e-05,0.0172,0.028,0.0116,0.0049,0.0099
MOD17A2HGF_061_Gpp_500m_doy2015105000000_aid0001,Gpp_500m,aid0001,2015-04-15,1873.0,0.0046,0.0552,"(0.0046,0.0552)",0.0137273,0.0071986,5.18e-05,0.0161,0.0267,0.0107,0.0046,0.009
MOD17A2HGF_061_Gpp_500m_doy2015113000000_aid0001,Gpp_500m,aid0001,2015-04-23,1873.0,0.0048,0.0687,"(0.0048,0.0687)",0.0142004,0.007272,5.29e-05,0.0168,0.0274,0.0112,0.0048,0.0096
MOD17A2HGF_061_Gpp_500m_doy2015121000000_aid0001,Gpp_500m,aid0001,2015-05-01,1873.0,0.0035,0.0487,"(0.0035,0.0487)",0.009018,0.0048419,2.34e-05,0.01,0.0152,0.0078,0.0035,0.0065
MOD17A2HGF_061_Gpp_500m_doy2015129000000_aid0001,Gpp_500m,aid0001,2015-05-09,1873.0,0.0044,0.0759,"(0.0044,0.0759)",0.0153931,0.0089314,7.98e-05,0.019,0.0332,0.0114,0.0044,0.0095
MOD17A2HGF_061_Gpp_500m_doy2015137000000_aid0001,Gpp_500m,aid0001,2015-05-17,1873.0,0.0041,0.0727,"(0.0041,0.0727)",0.0158518,0.0082383,6.79e-05,0.0196,0.0334,0.0127,0.0041,0.0102
MOD17A2HGF_061_Gpp_500m_doy2015145000000_aid0001,Gpp_500m,aid0001,2015-05-25,1873.0,0.0031,0.0506,"(0.0031,0.0506)",0.0116731,0.0061925,3.83e-05,0.0147,0.0256,0.0095,0.0031,0.0074
MOD17A2HGF_061_Gpp_500m_doy2015153000000_aid0001,Gpp_500m,aid0001,2015-06-02,1873.0,0.0042,0.0668,"(0.0042,0.0668)",0.0170002,0.0082136,6.75e-05,0.0203,0.0338,0.016,0.0042,0.0111
MOD17A2HGF_061_Gpp_500m_doy2015161000000_aid0001,Gpp_500m,aid0001,2015-06-10,1873.0,0.0039,0.0531,"(0.0039,0.0531)",0.0154779,0.0068705,4.72e-05,0.0185,0.0305,0.0154,0.0039,0.0104
MOD17A2HGF_061_Gpp_500m_doy2015169000000_aid0001,Gpp_500m,aid0001,2015-06-18,1873.0,0.0028,0.0465,"(0.0028,0.0465)",0.0137296,0.0065515,4.29e-05,0.0163,0.0274,0.0127,0.0028,0.0089
MOD17A2HGF_061_Gpp_500m_doy2015177000000_aid0001,Gpp_500m,aid0001,2015-06-26,1873.0,0.0037,0.0602,"(0.0037,0.0602)",0.0184102,0.0081525,6.65e-05,0.0231,0.0399,0.0176,0.0037,0.0119
MOD17A2HGF_061_Gpp_500m_doy2015185000000_aid0001,Gpp_500m,aid0001,2015-07-04,1873.0,0.0039,0.0626,"(0.0039,0.0626)",0.0215531,0.0090225,8.14e-05,0.0267,0.0434,0.0202,0.0039,0.0155
MOD17A2HGF_061_Gpp_500m_doy2015193000000_aid0001,Gpp_500m,aid0001,2015-07-12,1873.0,0.0038,0.0668,"(0.0038,0.0668)",0.0239725,0.0093868,8.81e-05,0.0301,0.0491,0.0238,0.0038,0.0173
MOD17A2HGF_061_Gpp_500m_doy2015201000000_aid0001,Gpp_500m,aid0001,2015-07-20,1873.0,0.0038,0.0727,"(0.0038,0.0727)",0.026288,0.0102276,0.0001046,0.0334,0.0551,0.0254,0.0038,0.0187
MOD17A2HGF_061_Gpp_500m_doy2015209000000_aid0001,Gpp_500m,aid0001,2015-07-28,1873.0,0.0035,0.0601,"(0.0035,0.0601)",0.0208875,0.0076969,5.92e-05,0.0253,0.0397,0.0213,0.0035,0.0157
MOD17A2HGF_061_Gpp_500m_doy2015217000000_aid0001,Gpp_500m,aid0001,2015-08-05,1873.0,0.003,0.0679,"(0.003,0.0679)",0.02332,0.0110607,0.0001223,0.0292,0.0502,0.0212,0.003,0.0152
MOD17A2HGF_061_Gpp_500m_doy2015225000000_aid0001,Gpp_500m,aid0001,2015-08-13,1873.0,0.007,0.0656,"(0.007,0.0656)",0.0292919,0.0085984,7.39e-05,0.0346,0.0506,0.0284,0.0078,0.0236
MOD17A2HGF_061_Gpp_500m_doy2015233000000_aid0001,Gpp_500m,aid0001,2015-08-21,1873.0,0.0028,0.0673,"(0.0028,0.0673)",0.0287296,0.0092533,8.56e-05,0.0345,0.0527,0.0284,0.0041,0.0223
MOD17A2HGF_061_Gpp_500m_doy2015241000000_aid0001,Gpp_500m,aid0001,2015-08-29,1873.0,0.0034,0.0812,"(0.0034,0.0812)",0.0436596,0.0124489,0.000155,0.0527,0.0793,0.0448,0.0094,0.0348
MOD17A2HGF_061_Gpp_500m_doy2015249000000_aid0001,Gpp_500m,aid0001,2015-09-06,1873.0,0.0046,0.0736,"(0.0046,0.0736)",0.036669,0.0111556,0.0001244,0.0443,0.0672,0.0365,0.0061,0.029
MOD17A2HGF_061_Gpp_500m_doy2015257000000_aid0001,Gpp_500m,aid0001,2015-09-14,1873.0,0.0031,0.0763,"(0.0031,0.0763)",0.0428463,0.0120285,0.0001447,0.0517,0.0763,0.0435,0.0096,0.0347
MOD17A2HGF_061_Gpp_500m_doy2015265000000_aid0001,Gpp_500m,aid0001,2015-09-22,1873.0,0.0048,0.0741,"(0.0048,0.0741)",0.0405359,0.0121676,0.000148,0.0494,0.0741,0.0411,0.0056,0.0317
MOD17A2HGF_061_Gpp_500m_doy2015273000000_aid0001,Gpp_500m,aid0001,2015-09-30,1873.0,0.0156,0.085,"(0.0156,0.085)",0.0483581,0.0121193,0.0001469,0.0569,0.0823,0.0486,0.0156,0.0399
MOD17A2HGF_061_Gpp_500m_doy2015281000000_aid0001,Gpp_500m,aid0001,2015-10-08,1873.0,0.0109,0.0811,"(0.0109,0.0811)",0.0434077,0.0124185,0.0001542,0.052,0.0784,0.043,0.0109,0.0338
MOD17A2HGF_061_Gpp_500m_doy2015289000000_aid0001,Gpp_500m,aid0001,2015-10-16,1873.0,0.0101,0.0745,"(0.0101,0.0745)",0.0370996,0.0109454,0.0001198,0.0444,0.0666,0.0366,0.0101,0.0293
MOD17A2HGF_061_Gpp_500m_doy2015297000000_aid0001,Gpp_500m,aid0001,2015-10-24,1873.0,0.0107,0.0732,"(0.0107,0.0732)",0.0310435,0.0101963,0.000104,0.0373,0.057,0.0297,0.0107,0.0232
MOD17A2HGF_061_Gpp_500m_doy2015305000000_aid0001,Gpp_500m,aid0001,2015-11-01,1873.0,0.0042,0.0723,"(0.0042,0.0723)",0.0280505,0.0097688,9.54e-05,0.0336,0.0526,0.027,0.0042,0.0209
MOD17A2HGF_061_Gpp_500m_doy2015313000000_aid0001,Gpp_500m,aid0001,2015-11-09,1873.0,0.0073,0.0607,"(0.0073,0.0607)",0.0229659,0.0077857,6.06e-05,0.0272,0.0417,0.0219,0.0073,0.0175
MOD17A2HGF_061_Gpp_500m_doy2015321000000_aid0001,Gpp_500m,aid0001,2015-11-17,1873.0,0.0076,0.0607,"(0.0076,0.0607)",0.0211702,0.0072232,5.22e-05,0.0247,0.0364,0.0197,0.0076,0.0169
MOD17A2HGF_061_Gpp_500m_doy2015329000000_aid0001,Gpp_500m,aid0001,2015-11-25,1873.0,0.0073,0.0627,"(0.0073,0.0627)",0.0194022,0.0080029,6.4e-05,0.022,0.0341,0.0182,0.0073,0.0139
MOD17A2HGF_061_Gpp_500m_doy2015337000000_aid0001,Gpp_500m,aid0001,2015-12-03,1873.0,0.0055,0.0613,"(0.0055,0.0613)",0.0186162,0.007996,6.39e-05,0.0209,0.0328,0.0175,0.0055,0.0127
MOD17A2HGF_061_Gpp_500m_doy2015345000000_aid0001,Gpp_500m,aid0001,2015-12-11,1873.0,0.003,0.0587,"(0.003,0.0587)",0.0155957,0.0075599,5.72e-05,0.0191,0.0325,0.0144,0.003,0.0101
MOD17A2HGF_061_Gpp_500m_doy2015353000000_aid0001,Gpp_500m,aid0001,2015-12-19,1873.0,0.0055,0.0594,"(0.0055,0.0594)",0.0176648,0.0082714,6.84e-05,0.0199,0.0328,0.016,0.0055,0.0111
MOD17A2HGF_061_Gpp_500m_doy2015361000000_aid0001,Gpp_500m,aid0001,2015-12-27,1873.0,0.0026,0.0358,"(0.0026,0.0358)",0.0097353,0.0046646,2.18e-05,0.0114,0.0185,0.0087,0.0026,0.0065
MOD17A2HGF_061_Gpp_500m_doy2016001000000_aid0001,Gpp_500m,aid0001,2016-01-01,1873.0,0.0045,0.0653,"(0.0045,0.0653)",0.0153884,0.0082495,6.81e-05,0.0183,0.0302,0.0127,0.0045,0.0103
MOD17A2HGF_061_Gpp_500m_doy2016009000000_aid0001,Gpp_500m,aid0001,2016-01-09,1873.0,0.0046,0.0541,"(0.0046,0.0541)",0.0137474,0.0071963,5.18e-05,0.017,0.0285,0.0106,0.0046,0.0093
MOD17A2HGF_061_Gpp_500m_doy2016017000000_aid0001,Gpp_500m,aid0001,2016-01-17,1873.0,0.0055,0.0673,"(0.0055,0.0673)",0.0165563,0.0092082,8.48e-05,0.0202,0.0343,0.0124,0.0055,0.0108
MOD17A2HGF_061_Gpp_500m_doy2016025000000_aid0001,Gpp_500m,aid0001,2016-01-25,1873.0,0.005,0.0699,"(0.005,0.0699)",0.0175876,0.0097098,9.43e-05,0.0214,0.0362,0.0131,0.005,0.0113
MOD17A2HGF_061_Gpp_500m_doy2016033000000_aid0001,Gpp_500m,aid0001,2016-02-02,1873.0,0.0052,0.0658,"(0.0052,0.0658)",0.0167295,0.0089949,8.09e-05,0.0199,0.0334,0.0124,0.0052,0.0107
MOD17A2HGF_061_Gpp_500m_doy2016041000000_aid0001,Gpp_500m,aid0001,2016-02-10,1873.0,0.0057,0.0671,"(0.0057,0.0671)",0.0151368,0.0078804,6.21e-05,0.0182,0.0311,0.0116,0.0057,0.0095
MOD17A2HGF_061_Gpp_500m_doy2016049000000_aid0001,Gpp_500m,aid0001,2016-02-18,1873.0,0.0044,0.0641,"(0.0044,0.0641)",0.0141598,0.0073417,5.39e-05,0.017,0.0288,0.011,0.0044,0.0089
MOD17A2HGF_061_Gpp_500m_doy2016057000000_aid0001,Gpp_500m,aid0001,2016-02-26,1873.0,0.0049,0.0715,"(0.0049,0.0715)",0.0155024,0.0085049,7.23e-05,0.0188,0.032,0.0115,0.0049,0.01
MOD17A2HGF_061_Gpp_500m_doy2016065000000_aid0001,Gpp_500m,aid0001,2016-03-05,1873.0,0.0044,0.0687,"(0.0044,0.0687)",0.0154322,0.0083103,6.91e-05,0.0189,0.033,0.0127,0.0044,0.0095
MOD17A2HGF_061_Gpp_500m_doy2016073000000_aid0001,Gpp_500m,aid0001,2016-03-13,1873.0,0.0047,0.0795,"(0.0047,0.0795)",0.0192502,0.0098371,9.68e-05,0.023,0.0394,0.0156,0.0047,0.0119
MOD17A2HGF_061_Gpp_500m_doy2016081000000_aid0001,Gpp_500m,aid0001,2016-03-21,1873.0,0.0041,0.0583,"(0.0041,0.0583)",0.014381,0.007955,6.33e-05,0.0178,0.0304,0.0111,0.0041,0.0094
MOD17A2HGF_061_Gpp_500m_doy2016089000000_aid0001,Gpp_500m,aid0001,2016-03-29,1873.0,0.0047,0.0539,"(0.0047,0.0539)",0.0164665,0.008848,7.83e-05,0.0206,0.0359,0.0129,0.0047,0.0103
MOD17A2HGF_061_Gpp_500m_doy2016097000000_aid0001,Gpp_500m,aid0001,2016-04-06,1873.0,0.0041,0.0587,"(0.0041,0.0587)",0.0164405,0.0082849,6.86e-05,0.0199,0.0343,0.0146,0.0041,0.01
MOD17A2HGF_061_Gpp_500m_doy2016105000000_aid0001,Gpp_500m,aid0001,2016-04-14,1873.0,0.0022,0.0579,"(0.0022,0.0579)",0.0151061,0.0079718,6.35e-05,0.0192,0.0338,0.013,0.0022,0.0092
MOD17A2HGF_061_Gpp_500m_doy2016113000000_aid0001,Gpp_500m,aid0001,2016-04-22,1873.0,0.003,0.0633,"(0.003,0.0633)",0.0164571,0.0086692,7.52e-05,0.0209,0.0369,0.0151,0.003,0.01
MOD17A2HGF_061_Gpp_500m_doy2016121000000_aid0001,Gpp_500m,aid0001,2016-04-30,1873.0,0.0025,0.0582,"(0.0025,0.0582)",0.0174906,0.0082468,6.8e-05,0.022,0.0379,0.0163,0.0025,0.0114
MOD17A2HGF_061_Gpp_500m_doy2016129000000_aid0001,Gpp_500m,aid0001,2016-05-08,1873.0,0.0039,0.0717,"(0.0039,0.0717)",0.0247122,0.0098645,9.73e-05,0.0304,0.0492,0.0236,0.0039,0.0176
MOD17A2HGF_061_Gpp_500m_doy2016137000000_aid0001,Gpp_500m,aid0001,2016-05-16,1873.0,0.0087,0.0832,"(0.0087,0.0832)",0.0338061,0.012678,0.0001607,0.0427,0.0716,0.0329,0.0087,0.0232
MOD17A2HGF_061_Gpp_500m_doy2016145000000_aid0001,Gpp_500m,aid0001,2016-05-24,1873.0,0.0098,0.0708,"(0.0098,0.0708)",0.0299284,0.0098891,9.78e-05,0.0361,0.0573,0.029,0.0098,0.0212
