File,aid,Date,0,8,16,32,40,48,97,105,113
Psn_QC_500m_2014353_aid0004,aid0004,2014-12-19 00:00:00+00:00,236191,675.0,388.0,13.0,,,,,
Psn_QC_500m_2014361_aid0004,aid0004,2014-12-27 00:00:00+00:00,237147,83.0,27.0,10.0,,,,,
Psn_QC_500m_2015001_aid0004,aid0004,2015-01-01 00:00:00+00:00,237214,,41.0,12.0,,,,,
Psn_QC_500m_2015009_aid0004,aid0004,2015-01-09 00:00:00+00:00,224957,3600.0,8700.0,10.0,,,,,
Psn_QC_500m_2015017_aid0004,aid0004,2015-01-17 00:00:00+00:00,236758,156.0,345.0,8.0,,,,,
Psn_QC_500m_2015025_aid0004,aid0004,2015-01-25 00:00:00+00:00,237209,44.0,,10.0,,,4.0,,
Psn_QC_500m_2015033_aid0004,aid0004,2015-02-02 00:00:00+00:00,237146,59.0,33.0,15.0,,,14.0,,
Psn_QC_500m_2015041_aid0004,aid0004,2015-02-10 00:00:00+00:00,235319,1572.0,256.0,13.0,,,107.0,,
Psn_QC_500m_2015049_aid0004,aid0004,2015-02-18 00:00:00+00:00,234638,1973.0,641.0,14.0,,,1.0,,
Psn_QC_500m_2015057_aid0004,aid0004,2015-02-26 00:00:00+00:00,234902,1391.0,968.0,2.0,,,4.0,,
Psn_QC_500m_2015065_aid0004,aid0004,2015-03-06 00:00:00+00:00,236511,474.0,278.0,4.0,,,,,
Psn_QC_500m_2015073_aid0004,aid0004,2015-03-14 00:00:00+00:00,235184,1638.0,434.0,11.0,,,,,
Psn_QC_500m_2015081_aid0004,aid0004,2015-03-22 00:00:00+00:00,236014,1143.0,99.0,11.0,,,,,
Psn_QC_500m_2015089_aid0004,aid0004,2015-03-30 00:00:00+00:00,218335,10589.0,8332.0,,1.0,,,5.0,5.0
Psn_QC_500m_2015097_aid0004,aid0004,2015-04-07 00:00:00+00:00,236757,464.0,34.0,12.0,,,,,
Psn_QC_500m_2015105_aid0004,aid0004,2015-04-15 00:00:00+00:00,233678,3268.0,310.0,11.0,,,,,
Psn_QC_500m_2015113_aid0004,aid0004,2015-04-23 00:00:00+00:00,233573,3218.0,467.0,8.0,,1.0,,,
Psn_QC_500m_2015121_aid0004,aid0004,2015-05-01 00:00:00+00:00,155180,55586.0,25905.0,10.0,,14.0,24.0,530.0,18.0
Psn_QC_500m_2015129_aid0004,aid0004,2015-05-09 00:00:00+00:00,200925,14681.0,21565.0,81.0,5.0,3.0,2.0,4.0,1.0
Psn_QC_500m_2015137_aid0004,aid0004,2015-05-17 00:00:00+00:00,220943,6868.0,7792.0,441.0,9.0,31.0,362.0,616.0,205.0
Psn_QC_500m_2015145_aid0004,aid0004,2015-05-25 00:00:00+00:00,103939,77611.0,35561.0,1247.0,51.0,95.0,2284.0,16058.0,421.0
Psn_QC_500m_2015153_aid0004,aid0004,2015-06-02 00:00:00+00:00,222839,4309.0,3510.0,4558.0,23.0,98.0,1863.0,27.0,40.0
Psn_QC_500m_2015161_aid0004,aid0004,2015-06-10 00:00:00+00:00,127476,40325.0,27577.0,161.0,44.0,131.0,13818.0,3325.0,24410.0
Psn_QC_500m_2015169_aid0004,aid0004,2015-06-18 00:00:00+00:00,116726,25820.0,18003.0,16298.0,327.0,737.0,30444.0,24525.0,4387.0
Psn_QC_500m_2015177_aid0004,aid0004,2015-06-26 00:00:00+00:00,125452,28574.0,19398.0,10981.0,238.0,631.0,44221.0,3062.0,4710.0
Psn_QC_500m_2015185_aid0004,aid0004,2015-07-04 00:00:00+00:00,176119,9394.0,16198.0,29735.0,266.0,964.0,2647.0,965.0,979.0
Psn_QC_500m_2015193_aid0004,aid0004,2015-07-12 00:00:00+00:00,152505,20522.0,23194.0,2468.0,134.0,611.0,17331.0,11141.0,9361.0
Psn_QC_500m_2015201_aid0004,aid0004,2015-07-20 00:00:00+00:00,178019,15308.0,14370.0,15515.0,306.0,604.0,9207.0,1696.0,2242.0
Psn_QC_500m_2015209_aid0004,aid0004,2015-07-28 00:00:00+00:00,75164,25962.0,13039.0,23289.0,291.0,718.0,65042.0,18983.0,14779.0
Psn_QC_500m_2015217_aid0004,aid0004,2015-08-05 00:00:00+00:00,172810,10636.0,13716.0,24500.0,277.0,878.0,12629.0,605.0,1216.0
Psn_QC_500m_2015225_aid0004,aid0004,2015-08-13 00:00:00+00:00,79319,29842.0,11572.0,34172.0,194.0,511.0,58133.0,18712.0,4812.0
Psn_QC_500m_2015233_aid0004,aid0004,2015-08-21 00:00:00+00:00,88348,30445.0,13944.0,51705.0,505.0,938.0,46224.0,2303.0,2855.0
Psn_QC_500m_2015241_aid0004,aid0004,2015-08-29 00:00:00+00:00,127920,16130.0,9393.0,73348.0,350.0,771.0,8707.0,173.0,475.0
Psn_QC_500m_2015249_aid0004,aid0004,2015-09-06 00:00:00+00:00,134818,23094.0,13282.0,43881.0,536.0,738.0,13055.0,4770.0,3093.0
Psn_QC_500m_2015257_aid0004,aid0004,2015-09-14 00:00:00+00:00,196914,11275.0,8620.0,18500.0,270.0,536.0,1011.0,49.0,92.0
Psn_QC_500m_2015265_aid0004,aid0004,2015-09-22 00:00:00+00:00,176661,9368.0,10508.0,31985.0,197.0,582.0,5434.0,1874.0,658.0
Psn_QC_500m_2015273_aid0004,aid0004,2015-09-30 00:00:00+00:00,204503,8590.0,8342.0,5567.0,98.0,225.0,9670.0,81.0,191.0
Psn_QC_500m_2015281_aid0004,aid0004,2015-10-08 00:00:00+00:00,222444,929.0,1682.0,11687.0,72.0,297.0,128.0,8.0,20.0
Psn_QC_500m_2015289_aid0004,aid0004,2015-10-16 00:00:00+00:00,223553,2602.0,6741.0,3767.0,75.0,220.0,248.0,26.0,35.0
Psn_QC_500m_2015297_aid0004,aid0004,2015-10-24 00:00:00+00:00,221388,4603.0,9222.0,1746.0,41.0,111.0,114.0,19.0,23.0
Psn_QC_500m_2015305_aid0004,aid0004,2015-11-01 00:00:00+00:00,228756,1962.0,5130.0,970.0,52.0,200.0,126.0,25.0,46.0
Psn_QC_500m_2015313_aid0004,aid0004,2015-11-09 00:00:00+00:00,235737,480.0,851.0,181.0,,17.0,1.0,,
Psn_QC_500m_2015321_aid0004,aid0004,2015-11-17 00:00:00+00:00,230805,531.0,5869.0,48.0,6.0,8.0,,,
Psn_QC_500m_2015329_aid0004,aid0004,2015-11-25 00:00:00+00:00,234723,1617.0,914.0,7.0,,2.0,4.0,,
Psn_QC_500m_2015337_aid0004,aid0004,2015-12-03 00:00:00+00:00,234297,1040.0,1896.0,18.0,9.0,6.0,1.0,,
Psn_QC_500m_2015345_aid0004,aid0004,2015-12-11 00:00:00+00:00,236976,101.0,179.0,11.0,,,,,
Psn_QC_500m_2015353_aid0004,aid0004,2015-12-19 00:00:00+00:00,233150,1052.0,3036.0,18.0,11.0,,,,
Psn_QC_500m_2015361_aid0004,aid0004,2015-12-27 00:00:00+00:00,236261,724.0,269.0,11.0,1.0,,1.0,,
Psn_QC_500m_2016001_aid0004,aid0004,2016-01-01 00:00:00+00:00,235144,975.0,1136.0,12.0,,,,,
Psn_QC_500m_2016009_aid0004,aid0004,2016-01-09 00:00:00+00:00,236814,280.0,117.0,13.0,,,43.0,,
Psn_QC_500m_2016017_aid0004,aid0004,2016-01-17 00:00:00+00:00,233663,990.0,2603.0,11.0,,,,,
Psn_QC_500m_2016025_aid0004,aid0004,2016-01-25 00:00:00+00:00,236354,838.0,56.0,11.0,,,8.0,,
Psn_QC_500m_2016033_aid0004,aid0004,2016-02-02 00:00:00+00:00,236872,340.0,20.0,8.0,,,27.0,,
Psn_QC_500m_2016041_aid0004,aid0004,2016-02-10 00:00:00+00:00,236187,953.0,110.0,17.0,,,,,
Psn_QC_500m_2016057_aid0004,aid0004,2016-02-26 00:00:00+00:00,236423,625.0,172.0,9.0,,,38.0,,
Psn_QC_500m_2016065_aid0004,aid0004,2016-03-05 00:00:00+00:00,236270,862.0,125.0,6.0,,,4.0,,
Psn_QC_500m_2016073_aid0004,aid0004,2016-03-13 00:00:00+00:00,173692,52678.0,10716.0,,,,38.0,137.0,6.0
Psn_QC_500m_2016081_aid0004,aid0004,2016-03-21 00:00:00+00:00,236814,398.0,49.0,4.0,,2.0,,,
Psn_QC_500m_2016089_aid0004,aid0004,2016-03-29 00:00:00+00:00,235482,1356.0,418.0,9.0,2.0,,,,
Psn_QC_500m_2016097_aid0004,aid0004,2016-04-06 00:00:00+00:00,234167,2990.0,94.0,16.0,,,,,
Psn_QC_500m_2016105_aid0004,aid0004,2016-04-14 00:00:00+00:00,233960,2844.0,429.0,17.0,4.0,,12.0,,1.0
Psn_QC_500m_2016113_aid0004,aid0004,2016-04-22 00:00:00+00:00,231304,5391.0,542.0,30.0,,,,,
Psn_QC_500m_2016121_aid0004,aid0004,2016-04-30 00:00:00+00:00,179462,49117.0,7893.0,89.0,25.0,13.0,118.0,536.0,14.0
Psn_QC_500m_2016129_aid0004,aid0004,2016-05-08 00:00:00+00:00,189614,33442.0,8319.0,423.0,17.0,42.0,1965.0,3009.0,436.0
Psn_QC_500m_2016137_aid0004,aid0004,2016-05-16 00:00:00+00:00,200741,16920.0,14551.0,393.0,20.0,54.0,875.0,2980.0,733.0
Psn_QC_500m_2016145_aid0004,aid0004,2016-05-24 00:00:00+00:00,179615,22388.0,31800.0,1386.0,85.0,212.0,222.0,1379.0,180.0
Psn_QC_500m_2016153_aid0004,aid0004,2016-06-01 00:00:00+00:00,215854,4994.0,6919.0,5192.0,29.0,71.0,3939.0,111.0,158.0
Psn_QC_500m_2016161_aid0004,aid0004,2016-06-09 00:00:00+00:00,213611,4279.0,4848.0,9520.0,37.0,150.0,2474.0,1800.0,548.0
Psn_QC_500m_2016169_aid0004,aid0004,2016-06-17 00:00:00+00:00,48363,53990.0,24473.0,269.0,47.0,155.0,42261.0,50819.0,16890.0
Psn_QC_500m_2016177_aid0004,aid0004,2016-06-25 00:00:00+00:00,126154,38977.0,40993.0,3036.0,239.0,506.0,4783.0,15332.0,7247.0
Psn_QC_500m_2016185_aid0004,aid0004,2016-07-03 00:00:00+00:00,91933,60457.0,29034.0,2110.0,429.0,740.0,21309.0,23044.0,8211.0
Psn_QC_500m_2016193_aid0004,aid0004,2016-07-11 00:00:00+00:00,143048,29710.0,36643.0,6768.0,307.0,761.0,13555.0,3792.0,2683.0
Psn_QC_500m_2016201_aid0004,aid0004,2016-07-19 00:00:00+00:00,113332,24400.0,17820.0,35499.0,159.0,353.0,41868.0,1670.0,2166.0
Psn_QC_500m_2016209_aid0004,aid0004,2016-07-27 00:00:00+00:00,53133,38219.0,15193.0,44521.0,302.0,650.0,55282.0,19982.0,9985.0
Psn_QC_500m_2016217_aid0004,aid0004,2016-08-04 00:00:00+00:00,131560,19932.0,20765.0,12530.0,513.0,873.0,35757.0,9517.0,5820.0
Psn_QC_500m_2016225_aid0004,aid0004,2016-08-12 00:00:00+00:00,121649,11247.0,15004.0,71424.0,259.0,943.0,11157.0,2706.0,2878.0
Psn_QC_500m_2016233_aid0004,aid0004,2016-08-20 00:00:00+00:00,126343,28373.0,15909.0,43517.0,745.0,1176.0,16904.0,2179.0,2121.0
Psn_QC_500m_2016241_aid0004,aid0004,2016-08-28 00:00:00+00:00,196325,12861.0,12531.0,11662.0,255.0,717.0,1804.0,300.0,812.0
Psn_QC_500m_2016249_aid0004,aid0004,2016-09-05 00:00:00+00:00,206084,9221.0,12020.0,5933.0,156.0,789.0,2274.0,230.0,560.0
Psn_QC_500m_2016257_aid0004,aid0004,2016-09-13 00:00:00+00:00,214989,2207.0,6342.0,11635.0,159.0,952.0,794.0,22.0,167.0
Psn_QC_500m_2016265_aid0004,aid0004,2016-09-21 00:00:00+00:00,191302,9803.0,13858.0,11450.0,245.0,910.0,5754.0,1785.0,2160.0
Psn_QC_500m_2016273_aid0004,aid0004,2016-09-29 00:00:00+00:00,213192,2317.0,6343.0,13539.0,211.0,620.0,843.0,96.0,106.0
Psn_QC_500m_2016281_aid0004,aid0004,2016-10-07 00:00:00+00:00,206338,6652.0,16724.0,4172.0,110.0,430.0,2269.0,240.0,332.0
Psn_QC_500m_2016289_aid0004,aid0004,2016-10-15 00:00:00+00:00,220320,5549.0,4733.0,5435.0,31.0,306.0,473.0,289.0,131.0
Psn_QC_500m_2016297_aid0004,aid0004,2016-10-23 00:00:00+00:00,223689,3294.0,5252.0,3399.0,87.0,284.0,1064.0,63.0,135.0
Psn_QC_500m_2016305_aid0004,aid0004,2016-10-31 00:00:00+00:00,236765,36.0,209.0,257.0,,,,,
Psn_QC_500m_2016313_aid0004,aid0004,2016-11-08 00:00:00+00:00,235120,608.0,1379.0,121.0,10.0,29.0,,,
Psn_QC_500m_2016321_aid0004,aid0004,2016-11-16 00:00:00+00:00,236391,194.0,644.0,29.0,6.0,3.0,,,
Psn_QC_500m_2016329_aid0004,aid0004,2016-11-24 00:00:00+00:00,236133,560.0,549.0,25.0,,,,,
Psn_QC_500m_2016337_aid0004,aid0004,2016-12-02 00:00:00+00:00,237164,49.0,40.0,14.0,,,,,
Psn_QC_500m_2016345_aid0004,aid0004,2016-12-10 00:00:00+00:00,236704,213.0,333.0,17.0,,,,,
Psn_QC_500m_2016353_aid0004,aid0004,2016-12-18 00:00:00+00:00,235779,604.0,872.0,12.0,,,,,
Psn_QC_500m_2016361_aid0004,aid0004,2016-12-26 00:00:00+00:00,237156,64.0,31.0,16.0,,,,,
Psn_QC_500m_2013361_aid0005,aid0005,2013-12-27 00:00:00+00:00,5067,22.0,14.0,,,,,,
Psn_QC_500m_2014001_aid0005,aid0005,2014-01-01 00:00:00+00:00,5028,52.0,23.0,,,,,,
Psn_QC_500m_2014009_aid0005,aid0005,2014-01-09 00:00:00+00:00,5080,16.0,7.0,,,,,,
Psn_QC_500m_2014017_aid0005,aid0005,2014-01-17 00:00:00+00:00,5102,1.0,,,,,,,
Psn_QC_500m_2014025_aid0005,aid0005,2014-01-25 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2014033_aid0005,aid0005,2014-02-02 00:00:00+00:00,5022,68.0,13.0,,,,,,
Psn_QC_500m_2014041_aid0005,aid0005,2014-02-10 00:00:00+00:00,4814,221.0,68.0,,,,,,
Psn_QC_500m_2014049_aid0005,aid0005,2014-02-18 00:00:00+00:00,5015,61.0,27.0,,,,,,
Psn_QC_500m_2014057_aid0005,aid0005,2014-02-26 00:00:00+00:00,5051,49.0,3.0,,,,,,
Psn_QC_500m_2014065_aid0005,aid0005,2014-03-06 00:00:00+00:00,5067,36.0,,,,,,,
Psn_QC_500m_2014073_aid0005,aid0005,2014-03-14 00:00:00+00:00,4859,133.0,111.0,,,,,,
Psn_QC_500m_2014081_aid0005,aid0005,2014-03-22 00:00:00+00:00,4891,141.0,71.0,,,,,,
Psn_QC_500m_2014089_aid0005,aid0005,2014-03-30 00:00:00+00:00,4843,148.0,112.0,,,,,,
Psn_QC_500m_2014097_aid0005,aid0005,2014-04-07 00:00:00+00:00,4974,79.0,50.0,,,,,,
Psn_QC_500m_2014105_aid0005,aid0005,2014-04-15 00:00:00+00:00,5038,40.0,25.0,,,,,,
Psn_QC_500m_2014113_aid0005,aid0005,2014-04-23 00:00:00+00:00,4924,159.0,20.0,,,,,,
Psn_QC_500m_2014121_aid0005,aid0005,2014-05-01 00:00:00+00:00,4800,193.0,107.0,3.0,,,,,
Psn_QC_500m_2014129_aid0005,aid0005,2014-05-09 00:00:00+00:00,4679,342.0,82.0,,,,,,
Psn_QC_500m_2014137_aid0005,aid0005,2014-05-17 00:00:00+00:00,4081,423.0,599.0,,,,,,
Psn_QC_500m_2014145_aid0005,aid0005,2014-05-25 00:00:00+00:00,5009,61.0,33.0,,,,,,
Psn_QC_500m_2014153_aid0005,aid0005,2014-06-02 00:00:00+00:00,5077,17.0,9.0,,,,,,
Psn_QC_500m_2014161_aid0005,aid0005,2014-06-10 00:00:00+00:00,4913,171.0,19.0,,,,,,
Psn_QC_500m_2014169_aid0005,aid0005,2014-06-18 00:00:00+00:00,5101,2.0,,,,,,,
Psn_QC_500m_2014177_aid0005,aid0005,2014-06-26 00:00:00+00:00,5012,53.0,38.0,,,,,,
Psn_QC_500m_2014185_aid0005,aid0005,2014-07-04 00:00:00+00:00,5074,15.0,14.0,,,,,,
Psn_QC_500m_2014193_aid0005,aid0005,2014-07-12 00:00:00+00:00,5090,12.0,1.0,,,,,,
Psn_QC_500m_2014201_aid0005,aid0005,2014-07-20 00:00:00+00:00,4577,424.0,102.0,,,,,,
Psn_QC_500m_2014209_aid0005,aid0005,2014-07-28 00:00:00+00:00,4703,128.0,272.0,,,,,,
Psn_QC_500m_2014217_aid0005,aid0005,2014-08-05 00:00:00+00:00,5018,69.0,16.0,,,,,,
Psn_QC_500m_2014225_aid0005,aid0005,2014-08-13 00:00:00+00:00,4926,149.0,28.0,,,,,,
Psn_QC_500m_2014233_aid0005,aid0005,2014-08-21 00:00:00+00:00,4177,529.0,397.0,,,,,,
Psn_QC_500m_2014241_aid0005,aid0005,2014-08-29 00:00:00+00:00,4725,272.0,106.0,,,,,,
Psn_QC_500m_2014249_aid0005,aid0005,2014-09-06 00:00:00+00:00,4690,306.0,105.0,2.0,,,,,
Psn_QC_500m_2014257_aid0005,aid0005,2014-09-14 00:00:00+00:00,4952,114.0,37.0,,,,,,
Psn_QC_500m_2014265_aid0005,aid0005,2014-09-22 00:00:00+00:00,5066,25.0,10.0,2.0,,,,,
Psn_QC_500m_2014273_aid0005,aid0005,2014-09-30 00:00:00+00:00,4051,560.0,394.0,,,,9.0,76.0,13.0
Psn_QC_500m_2014281_aid0005,aid0005,2014-10-08 00:00:00+00:00,5013,29.0,61.0,,,,,,
Psn_QC_500m_2014289_aid0005,aid0005,2014-10-16 00:00:00+00:00,5096,7.0,,,,,,,
Psn_QC_500m_2014297_aid0005,aid0005,2014-10-24 00:00:00+00:00,5101,2.0,,,,,,,
Psn_QC_500m_2014305_aid0005,aid0005,2014-11-01 00:00:00+00:00,5097,6.0,,,,,,,
Psn_QC_500m_2014313_aid0005,aid0005,2014-11-09 00:00:00+00:00,5049,42.0,12.0,,,,,,
Psn_QC_500m_2014321_aid0005,aid0005,2014-11-17 00:00:00+00:00,4944,130.0,29.0,,,,,,
Psn_QC_500m_2014329_aid0005,aid0005,2014-11-25 00:00:00+00:00,4916,114.0,73.0,,,,,,
Psn_QC_500m_2014337_aid0005,aid0005,2014-12-03 00:00:00+00:00,5047,47.0,9.0,,,,,,
Psn_QC_500m_2014345_aid0005,aid0005,2014-12-11 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2014353_aid0005,aid0005,2014-12-19 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2014361_aid0005,aid0005,2014-12-27 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2015001_aid0005,aid0005,2015-01-01 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2015009_aid0005,aid0005,2015-01-09 00:00:00+00:00,4999,36.0,68.0,,,,,,
Psn_QC_500m_2015017_aid0005,aid0005,2015-01-17 00:00:00+00:00,4902,150.0,51.0,,,,,,
Psn_QC_500m_2015025_aid0005,aid0005,2015-01-25 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2015033_aid0005,aid0005,2015-02-02 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2015041_aid0005,aid0005,2015-02-10 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2015049_aid0005,aid0005,2015-02-18 00:00:00+00:00,4907,107.0,89.0,,,,,,
Psn_QC_500m_2015057_aid0005,aid0005,2015-02-26 00:00:00+00:00,5099,1.0,3.0,,,,,,
Psn_QC_500m_2015065_aid0005,aid0005,2015-03-06 00:00:00+00:00,5101,2.0,,,,,,,
Psn_QC_500m_2015073_aid0005,aid0005,2015-03-14 00:00:00+00:00,4996,97.0,10.0,,,,,,
Psn_QC_500m_2015081_aid0005,aid0005,2015-03-22 00:00:00+00:00,4839,139.0,125.0,,,,,,
Psn_QC_500m_2015089_aid0005,aid0005,2015-03-30 00:00:00+00:00,4967,120.0,16.0,,,,,,
Psn_QC_500m_2015097_aid0005,aid0005,2015-04-07 00:00:00+00:00,4965,131.0,7.0,,,,,,
Psn_QC_500m_2015105_aid0005,aid0005,2015-04-15 00:00:00+00:00,5075,23.0,5.0,,,,,,
Psn_QC_500m_2015113_aid0005,aid0005,2015-04-23 00:00:00+00:00,4917,185.0,1.0,,,,,,
Psn_QC_500m_2015121_aid0005,aid0005,2015-05-01 00:00:00+00:00,4247,808.0,47.0,,,,,1.0,
Psn_QC_500m_2015129_aid0005,aid0005,2015-05-09 00:00:00+00:00,4753,332.0,18.0,,,,,,
Psn_QC_500m_2015137_aid0005,aid0005,2015-05-17 00:00:00+00:00,4675,419.0,9.0,,,,,,
Psn_QC_500m_2015145_aid0005,aid0005,2015-05-25 00:00:00+00:00,4864,185.0,54.0,,,,,,
Psn_QC_500m_2015153_aid0005,aid0005,2015-06-02 00:00:00+00:00,5013,58.0,32.0,,,,,,
Psn_QC_500m_2015161_aid0005,aid0005,2015-06-10 00:00:00+00:00,5095,8.0,,,,,,,
Psn_QC_500m_2015169_aid0005,aid0005,2015-06-18 00:00:00+00:00,5021,55.0,27.0,,,,,,
Psn_QC_500m_2015177_aid0005,aid0005,2015-06-26 00:00:00+00:00,5070,18.0,15.0,,,,,,
Psn_QC_500m_2015185_aid0005,aid0005,2015-07-04 00:00:00+00:00,5095,6.0,2.0,,,,,,
Psn_QC_500m_2015193_aid0005,aid0005,2015-07-12 00:00:00+00:00,4990,98.0,15.0,,,,,,
Psn_QC_500m_2015201_aid0005,aid0005,2015-07-20 00:00:00+00:00,5069,26.0,8.0,,,,,,
Psn_QC_500m_2015209_aid0005,aid0005,2015-07-28 00:00:00+00:00,4990,106.0,7.0,,,,,,
Psn_QC_500m_2015217_aid0005,aid0005,2015-08-05 00:00:00+00:00,4953,112.0,38.0,,,,,,
Psn_QC_500m_2015225_aid0005,aid0005,2015-08-13 00:00:00+00:00,4946,141.0,16.0,,,,,,
Psn_QC_500m_2015233_aid0005,aid0005,2015-08-21 00:00:00+00:00,4770,238.0,95.0,,,,,,
Psn_QC_500m_2015241_aid0005,aid0005,2015-08-29 00:00:00+00:00,4818,255.0,30.0,,,,,,
Psn_QC_500m_2015249_aid0005,aid0005,2015-09-06 00:00:00+00:00,4694,349.0,60.0,,,,,,
Psn_QC_500m_2015257_aid0005,aid0005,2015-09-14 00:00:00+00:00,4908,136.0,59.0,,,,,,
Psn_QC_500m_2015265_aid0005,aid0005,2015-09-22 00:00:00+00:00,4946,153.0,4.0,,,,,,
Psn_QC_500m_2015273_aid0005,aid0005,2015-09-30 00:00:00+00:00,4941,160.0,2.0,,,,,,
Psn_QC_500m_2015281_aid0005,aid0005,2015-10-08 00:00:00+00:00,4912,184.0,7.0,,,,,,
Psn_QC_500m_2015289_aid0005,aid0005,2015-10-16 00:00:00+00:00,4914,161.0,28.0,,,,,,
Psn_QC_500m_2015297_aid0005,aid0005,2015-10-24 00:00:00+00:00,4901,191.0,11.0,,,,,,
Psn_QC_500m_2015305_aid0005,aid0005,2015-11-01 00:00:00+00:00,4333,653.0,117.0,,,,,,
Psn_QC_500m_2015313_aid0005,aid0005,2015-11-09 00:00:00+00:00,4950,117.0,36.0,,,,,,
Psn_QC_500m_2015321_aid0005,aid0005,2015-11-17 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2015329_aid0005,aid0005,2015-11-25 00:00:00+00:00,5008,80.0,15.0,,,,,,
Psn_QC_500m_2015337_aid0005,aid0005,2015-12-03 00:00:00+00:00,4925,110.0,68.0,,,,,,
Psn_QC_500m_2015345_aid0005,aid0005,2015-12-11 00:00:00+00:00,4964,122.0,17.0,,,,,,
Psn_QC_500m_2015353_aid0005,aid0005,2015-12-19 00:00:00+00:00,5045,43.0,15.0,,,,,,
Psn_QC_500m_2015361_aid0005,aid0005,2015-12-27 00:00:00+00:00,5072,31.0,,,,,,,
Psn_QC_500m_2016001_aid0005,aid0005,2016-01-01 00:00:00+00:00,5069,32.0,2.0,,,,,,
Psn_QC_500m_2016009_aid0005,aid0005,2016-01-09 00:00:00+00:00,4848,228.0,27.0,,,,,,
Psn_QC_500m_2016017_aid0005,aid0005,2016-01-17 00:00:00+00:00,4702,333.0,68.0,,,,,,
Psn_QC_500m_2016025_aid0005,aid0005,2016-01-25 00:00:00+00:00,3709,957.0,437.0,,,,,,
Psn_QC_500m_2016033_aid0005,aid0005,2016-02-02 00:00:00+00:00,4996,61.0,46.0,,,,,,
Psn_QC_500m_2016041_aid0005,aid0005,2016-02-10 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2016057_aid0005,aid0005,2016-02-26 00:00:00+00:00,5096,7.0,,,,,,,
Psn_QC_500m_2016065_aid0005,aid0005,2016-03-05 00:00:00+00:00,5011,82.0,10.0,,,,,,
Psn_QC_500m_2016073_aid0005,aid0005,2016-03-13 00:00:00+00:00,5083,19.0,1.0,,,,,,
Psn_QC_500m_2016081_aid0005,aid0005,2016-03-21 00:00:00+00:00,4939,160.0,4.0,,,,,,
Psn_QC_500m_2016089_aid0005,aid0005,2016-03-29 00:00:00+00:00,4729,276.0,98.0,,,,,,
Psn_QC_500m_2016097_aid0005,aid0005,2016-04-06 00:00:00+00:00,4861,192.0,50.0,,,,,,
Psn_QC_500m_2016105_aid0005,aid0005,2016-04-14 00:00:00+00:00,4131,680.0,292.0,,,,,,
Psn_QC_500m_2016113_aid0005,aid0005,2016-04-22 00:00:00+00:00,4215,455.0,433.0,,,,,,
Psn_QC_500m_2016121_aid0005,aid0005,2016-04-30 00:00:00+00:00,4010,823.0,259.0,1.0,2.0,,3.0,2.0,3.0
Psn_QC_500m_2016129_aid0005,aid0005,2016-05-08 00:00:00+00:00,4063,557.0,483.0,,,,,,
Psn_QC_500m_2016137_aid0005,aid0005,2016-05-16 00:00:00+00:00,5085,17.0,1.0,,,,,,
Psn_QC_500m_2016145_aid0005,aid0005,2016-05-24 00:00:00+00:00,5103,,,,,,,,
Psn_QC_500m_2016153_aid0005,aid0005,2016-06-01 00:00:00+00:00,5097,6.0,,,,,,,
Psn_QC_500m_2016161_aid0005,aid0005,2016-06-09 00:00:00+00:00,4936,107.0,60.0,,,,,,
Psn_QC_500m_2016169_aid0005,aid0005,2016-06-17 00:00:00+00:00,4806,107.0,190.0,,,,,,
Psn_QC_500m_2016177_aid0005,aid0005,2016-06-25 00:00:00+00:00,5067,19.0,17.0,,,,,,
Psn_QC_500m_2016185_aid0005,aid0005,2016-07-03 00:00:00+00:00,4963,91.0,49.0,,,,,,
Psn_QC_500m_2016193_aid0005,aid0005,2016-07-11 00:00:00+00:00,4868,13.0,222.0,,,,,,
Psn_QC_500m_2016201_aid0005,aid0005,2016-07-19 00:00:00+00:00,4981,92.0,30.0,,,,,,
Psn_QC_500m_2016209_aid0005,aid0005,2016-07-27 00:00:00+00:00,4791,74.0,238.0,,,,,,
Psn_QC_500m_2016217_aid0005,aid0005,2016-08-04 00:00:00+00:00,4509,197.0,394.0,2.0,,,,1.0,
Psn_QC_500m_2016225_aid0005,aid0005,2016-08-12 00:00:00+00:00,4996,91.0,16.0,,,,,,
Psn_QC_500m_2016233_aid0005,aid0005,2016-08-20 00:00:00+00:00,5072,26.0,5.0,,,,,,
Psn_QC_500m_2016241_aid0005,aid0005,2016-08-28 00:00:00+00:00,4973,98.0,32.0,,,,,,
Psn_QC_500m_2016249_aid0005,aid0005,2016-09-05 00:00:00+00:00,5022,47.0,34.0,,,,,,
Psn_QC_500m_2016257_aid0005,aid0005,2016-09-13 00:00:00+00:00,4714,251.0,138.0,,,,,,
Psn_QC_500m_2016265_aid0005,aid0005,2016-09-21 00:00:00+00:00,4967,119.0,17.0,,,,,,
