File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD17A2HGF_061_Gpp_500m_doy2016361000000_aid0001,Gpp_500m,aid0001,2016-12-26,1873.0,0.0031,0.0386,"(0.0031,0.0386)",0.0115123,0.0051289,2.63e-05,0.013,0.0211,0.011,0.0031,0.0076
MOD17A2HGF_061_Gpp_500m_doy2017001000000_aid0001,Gpp_500m,aid0001,2017-01-01,1873.0,0.0045,0.0491,"(0.0045,0.0491)",0.0138553,0.0064573,4.17e-05,0.0155,0.0254,0.0128,0.0045,0.0088
MOD17A2HGF_061_Gpp_500m_doy2017009000000_aid0001,Gpp_500m,aid0001,2017-01-09,1873.0,0.004,0.0495,"(0.004,0.0495)",0.0127525,0.0065159,4.25e-05,0.015,0.025,0.0099,0.004,0.0081
MOD17A2HGF_061_Gpp_500m_doy2017017000000_aid0001,Gpp_500m,aid0001,2017-01-17,1873.0,0.0052,0.0568,"(0.0052,0.0568)",0.0140006,0.0073053,5.34e-05,0.0165,0.0271,0.0103,0.0052,0.0091
MOD17A2HGF_061_Gpp_500m_doy2017025000000_aid0001,Gpp_500m,aid0001,2017-01-25,1873.0,0.005,0.0605,"(0.005,0.0605)",0.014159,0.0075086,5.64e-05,0.0168,0.0273,0.0109,0.005,0.0098
MOD17A2HGF_061_Gpp_500m_doy2017033000000_aid0001,Gpp_500m,aid0001,2017-02-02,1873.0,0.0053,0.0666,"(0.0053,0.0666)",0.0151547,0.0087885,7.72e-05,0.0173,0.0285,0.012,0.0053,0.0098
MOD17A2HGF_061_Gpp_500m_doy2017041000000_aid0001,Gpp_500m,aid0001,2017-02-10,1873.0,0.0041,0.0489,"(0.0041,0.0489)",0.0135068,0.007283,5.3e-05,0.0161,0.0271,0.0109,0.0041,0.0087
MOD17A2HGF_061_Gpp_500m_doy2017049000000_aid0001,Gpp_500m,aid0001,2017-02-18,1873.0,0.0049,0.0703,"(0.0049,0.0703)",0.018339,0.0095973,9.21e-05,0.0213,0.0355,0.0148,0.0049,0.0116
MOD17A2HGF_061_Gpp_500m_doy2017057000000_aid0001,Gpp_500m,aid0001,2017-02-26,1873.0,0.0052,0.0745,"(0.0052,0.0745)",0.0183768,0.0093714,8.78e-05,0.0212,0.0361,0.0155,0.0052,0.0111
MOD17A2HGF_061_Gpp_500m_doy2017065000000_aid0001,Gpp_500m,aid0001,2017-03-06,1873.0,0.0051,0.0651,"(0.0051,0.0651)",0.0185752,0.0094202,8.87e-05,0.0212,0.0365,0.0154,0.0051,0.011
MOD17A2HGF_061_Gpp_500m_doy2017073000000_aid0001,Gpp_500m,aid0001,2017-03-14,1873.0,0.0047,0.0546,"(0.0047,0.0546)",0.0166493,0.0082823,6.86e-05,0.0197,0.0335,0.0142,0.0047,0.0104
MOD17A2HGF_061_Gpp_500m_doy2017081000000_aid0001,Gpp_500m,aid0001,2017-03-22,1873.0,0.0036,0.0536,"(0.0036,0.0536)",0.0132228,0.0063426,4.02e-05,0.0161,0.0267,0.0119,0.0036,0.0089
MOD17A2HGF_061_Gpp_500m_doy2017089000000_aid0001,Gpp_500m,aid0001,2017-03-30,1873.0,0.0057,0.0821,"(0.0057,0.0821)",0.0223332,0.0116839,0.0001365,0.0273,0.048,0.0194,0.0057,0.0135
MOD17A2HGF_061_Gpp_500m_doy2017097000000_aid0001,Gpp_500m,aid0001,2017-04-07,1873.0,0.0056,0.0835,"(0.0056,0.0835)",0.0215735,0.0112125,0.0001257,0.026,0.0452,0.0187,0.0056,0.0132
MOD17A2HGF_061_Gpp_500m_doy2017105000000_aid0001,Gpp_500m,aid0001,2017-04-15,1873.0,0.0055,0.0798,"(0.0055,0.0798)",0.0191382,0.0097162,9.44e-05,0.0233,0.0405,0.0161,0.0055,0.0117
MOD17A2HGF_061_Gpp_500m_doy2017113000000_aid0001,Gpp_500m,aid0001,2017-04-23,1873.0,0.0038,0.0608,"(0.0038,0.0608)",0.0143868,0.0071794,5.15e-05,0.0173,0.0294,0.0127,0.0038,0.0091
MOD17A2HGF_061_Gpp_500m_doy2017121000000_aid0001,Gpp_500m,aid0001,2017-05-01,1873.0,0.0032,0.0582,"(0.0032,0.0582)",0.013199,0.0064037,4.1e-05,0.0161,0.0273,0.0121,0.0032,0.0086
MOD17A2HGF_061_Gpp_500m_doy2017129000000_aid0001,Gpp_500m,aid0001,2017-05-09,1873.0,0.0031,0.0677,"(0.0031,0.0677)",0.0150754,0.0072825,5.3e-05,0.0185,0.0308,0.0135,0.0031,0.01
MOD17A2HGF_061_Gpp_500m_doy2017137000000_aid0001,Gpp_500m,aid0001,2017-05-17,1873.0,0.0029,0.0806,"(0.0029,0.0806)",0.0197321,0.0095295,9.08e-05,0.0256,0.0458,0.0193,0.0029,0.0121
MOD17A2HGF_061_Gpp_500m_doy2017145000000_aid0001,Gpp_500m,aid0001,2017-05-25,1873.0,0.0034,0.0729,"(0.0034,0.0729)",0.0192239,0.0088975,7.92e-05,0.0245,0.0414,0.0181,0.0034,0.013
MOD17A2HGF_061_Gpp_500m_doy2017153000000_aid0001,Gpp_500m,aid0001,2017-06-02,1873.0,0.0046,0.079,"(0.0046,0.079)",0.0238719,0.0103051,0.0001062,0.0292,0.0474,0.0221,0.0046,0.0167
MOD17A2HGF_061_Gpp_500m_doy2017161000000_aid0001,Gpp_500m,aid0001,2017-06-10,1873.0,0.0043,0.0746,"(0.0043,0.0746)",0.0249575,0.0109719,0.0001204,0.0316,0.0519,0.0245,0.0043,0.018
MOD17A2HGF_061_Gpp_500m_doy2017169000000_aid0001,Gpp_500m,aid0001,2017-06-18,1873.0,0.004,0.0605,"(0.004,0.0605)",0.0206621,0.0097356,9.48e-05,0.0259,0.0446,0.0188,0.004,0.0134
MOD17A2HGF_061_Gpp_500m_doy2017177000000_aid0001,Gpp_500m,aid0001,2017-06-26,1873.0,0.0031,0.058,"(0.0031,0.058)",0.0152576,0.0078052,6.09e-05,0.0201,0.0366,0.0144,0.0031,0.0088
MOD17A2HGF_061_Gpp_500m_doy2017185000000_aid0001,Gpp_500m,aid0001,2017-07-04,1873.0,0.0031,0.0525,"(0.0031,0.0525)",0.0139914,0.0074095,5.49e-05,0.0184,0.0332,0.0126,0.0031,0.0085
MOD17A2HGF_061_Gpp_500m_doy2017193000000_aid0001,Gpp_500m,aid0001,2017-07-12,1873.0,0.0026,0.0605,"(0.0026,0.0605)",0.0146637,0.0081046,6.57e-05,0.019,0.0349,0.0133,0.0026,0.0084
MOD17A2HGF_061_Gpp_500m_doy2017201000000_aid0001,Gpp_500m,aid0001,2017-07-20,1873.0,0.0028,0.0607,"(0.0028,0.0607)",0.0161604,0.008917,7.95e-05,0.0213,0.0392,0.015,0.0028,0.0093
MOD17A2HGF_061_Gpp_500m_doy2017209000000_aid0001,Gpp_500m,aid0001,2017-07-28,1873.0,0.0037,0.065,"(0.0037,0.065)",0.0227924,0.0103116,0.0001063,0.0292,0.05,0.0223,0.0037,0.0153
MOD17A2HGF_061_Gpp_500m_doy2017217000000_aid0001,Gpp_500m,aid0001,2017-08-05,1873.0,0.0033,0.0553,"(0.0033,0.0553)",0.0192511,0.0080659,6.51e-05,0.0248,0.0423,0.0186,0.0033,0.0131
MOD17A2HGF_061_Gpp_500m_doy2017225000000_aid0001,Gpp_500m,aid0001,2017-08-13,1873.0,0.0024,0.0596,"(0.0024,0.0596)",0.0212523,0.0095486,9.12e-05,0.0274,0.048,0.0204,0.0024,0.0136
MOD17A2HGF_061_Gpp_500m_doy2017233000000_aid0001,Gpp_500m,aid0001,2017-08-21,1873.0,0.0028,0.0636,"(0.0028,0.0636)",0.0282825,0.0103802,0.0001077,0.0354,0.058,0.0278,0.0028,0.0202
MOD17A2HGF_061_Gpp_500m_doy2017241000000_aid0001,Gpp_500m,aid0001,2017-08-29,1873.0,0.0026,0.06,"(0.0026,0.06)",0.0259664,0.0099095,9.82e-05,0.0334,0.0558,0.0253,0.0026,0.0181
MOD17A2HGF_061_Gpp_500m_doy2017249000000_aid0001,Gpp_500m,aid0001,2017-09-06,1873.0,0.0034,0.0772,"(0.0034,0.0772)",0.038651,0.0135301,0.0001831,0.0496,0.0772,0.039,0.0034,0.0277
MOD17A2HGF_061_Gpp_500m_doy2017257000000_aid0001,Gpp_500m,aid0001,2017-09-14,1873.0,0.0036,0.0623,"(0.0036,0.0623)",0.0309542,0.0103635,0.0001074,0.0389,0.0623,0.0306,0.0036,0.0231
MOD17A2HGF_061_Gpp_500m_doy2017265000000_aid0001,Gpp_500m,aid0001,2017-09-22,1873.0,0.0087,0.078,"(0.0087,0.078)",0.0374848,0.0124504,0.000155,0.0466,0.0707,0.0378,0.0087,0.0282
MOD17A2HGF_061_Gpp_500m_doy2017273000000_aid0001,Gpp_500m,aid0001,2017-09-30,1873.0,0.0053,0.08,"(0.0053,0.08)",0.0427884,0.0127427,0.0001624,0.0521,0.08,0.0433,0.0053,0.0332
MOD17A2HGF_061_Gpp_500m_doy2017281000000_aid0001,Gpp_500m,aid0001,2017-10-08,1873.0,0.01,0.0809,"(0.01,0.0809)",0.0398573,0.0126426,0.0001598,0.0485,0.0761,0.04,0.01,0.0301
MOD17A2HGF_061_Gpp_500m_doy2017289000000_aid0001,Gpp_500m,aid0001,2017-10-16,1873.0,0.0118,0.0759,"(0.0118,0.0759)",0.0361605,0.0107463,0.0001155,0.0444,0.0689,0.0365,0.0118,0.028
MOD17A2HGF_061_Gpp_500m_doy2017297000000_aid0001,Gpp_500m,aid0001,2017-10-24,1873.0,0.0054,0.07,"(0.0054,0.07)",0.0320941,0.0105319,0.0001109,0.0395,0.063,0.0317,0.0054,0.0238
MOD17A2HGF_061_Gpp_500m_doy2017305000000_aid0001,Gpp_500m,aid0001,2017-11-01,1873.0,0.0053,0.0688,"(0.0053,0.0688)",0.0287733,0.0100121,0.0001002,0.035,0.0545,0.0279,0.0053,0.0209
MOD17A2HGF_061_Gpp_500m_doy2017313000000_aid0001,Gpp_500m,aid0001,2017-11-09,1873.0,0.0051,0.0635,"(0.0051,0.0635)",0.0251333,0.0086844,7.54e-05,0.0304,0.0489,0.0241,0.0051,0.018
MOD17A2HGF_061_Gpp_500m_doy2017321000000_aid0001,Gpp_500m,aid0001,2017-11-17,1873.0,0.0059,0.0634,"(0.0059,0.0634)",0.0227662,0.007907,6.25e-05,0.0277,0.0414,0.0211,0.0059,0.0174
MOD17A2HGF_061_Gpp_500m_doy2017329000000_aid0001,Gpp_500m,aid0001,2017-11-25,1873.0,0.0051,0.0566,"(0.0051,0.0566)",0.0193191,0.0073208,5.36e-05,0.024,0.038,0.0182,0.0051,0.0143
MOD17A2HGF_061_Gpp_500m_doy2017337000000_aid0001,Gpp_500m,aid0001,2017-12-03,1873.0,0.0044,0.0534,"(0.0044,0.0534)",0.0175387,0.0068552,4.7e-05,0.0207,0.0328,0.0167,0.0044,0.0126
MOD17A2HGF_061_Gpp_500m_doy2017345000000_aid0001,Gpp_500m,aid0001,2017-12-11,1873.0,0.0044,0.0521,"(0.0044,0.0521)",0.0159419,0.0067886,4.61e-05,0.0188,0.0312,0.0151,0.0044,0.0105
MOD17A2HGF_061_Gpp_500m_doy2017353000000_aid0001,Gpp_500m,aid0001,2017-12-19,1873.0,0.0041,0.0504,"(0.0041,0.0504)",0.0146912,0.0065898,4.34e-05,0.0167,0.0277,0.0139,0.0041,0.0093
MOD17A2HGF_061_Gpp_500m_doy2017361000000_aid0001,Gpp_500m,aid0001,2017-12-27,1873.0,0.0026,0.0331,"(0.0026,0.0331)",0.0089002,0.0041905,1.76e-05,0.0107,0.0182,0.008,0.0026,0.0057
MOD17A2HGF_061_Gpp_500m_doy2018001000000_aid0001,Gpp_500m,aid0001,2018-01-01,1873.0,0.0045,0.0596,"(0.0045,0.0596)",0.0144102,0.0076808,5.9e-05,0.0165,0.0267,0.0117,0.0045,0.0095
MOD17A2HGF_061_Gpp_500m_doy2018009000000_aid0001,Gpp_500m,aid0001,2018-01-09,1873.0,0.0042,0.0529,"(0.0042,0.0529)",0.0136981,0.0067728,4.59e-05,0.0166,0.0286,0.0116,0.0042,0.0085
MOD17A2HGF_061_Gpp_500m_doy2018017000000_aid0001,Gpp_500m,aid0001,2018-01-17,1873.0,0.0048,0.0591,"(0.0048,0.0591)",0.0145556,0.0076315,5.82e-05,0.0174,0.0288,0.011,0.0048,0.0098
MOD17A2HGF_061_Gpp_500m_doy2018025000000_aid0001,Gpp_500m,aid0001,2018-01-25,1873.0,0.005,0.0636,"(0.005,0.0636)",0.0149521,0.0077785,6.05e-05,0.0174,0.0282,0.0116,0.005,0.0102
MOD17A2HGF_061_Gpp_500m_doy2018033000000_aid0001,Gpp_500m,aid0001,2018-02-02,1873.0,0.0045,0.0568,"(0.0045,0.0568)",0.013037,0.0069587,4.84e-05,0.0152,0.0254,0.0104,0.0045,0.0084
MOD17A2HGF_061_Gpp_500m_doy2018041000000_aid0001,Gpp_500m,aid0001,2018-02-10,1873.0,0.0054,0.0659,"(0.0054,0.0659)",0.0155249,0.0082511,6.81e-05,0.018,0.0292,0.0121,0.0054,0.0105
MOD17A2HGF_061_Gpp_500m_doy2018049000000_aid0001,Gpp_500m,aid0001,2018-02-18,1873.0,0.0046,0.0557,"(0.0046,0.0557)",0.0133626,0.0070236,4.93e-05,0.0158,0.0263,0.0105,0.0046,0.0088
MOD17A2HGF_061_Gpp_500m_doy2018057000000_aid0001,Gpp_500m,aid0001,2018-02-26,1873.0,0.0046,0.0562,"(0.0046,0.0562)",0.0136266,0.0071649,5.13e-05,0.0162,0.0264,0.0108,0.0046,0.0093
MOD17A2HGF_061_Gpp_500m_doy2018065000000_aid0001,Gpp_500m,aid0001,2018-03-06,1873.0,0.0048,0.0585,"(0.0048,0.0585)",0.0160543,0.0082895,6.87e-05,0.0192,0.0332,0.0128,0.0048,0.0097
MOD17A2HGF_061_Gpp_500m_doy2018073000000_aid0001,Gpp_500m,aid0001,2018-03-14,1873.0,0.0042,0.0622,"(0.0042,0.0622)",0.0170881,0.0092285,8.52e-05,0.0201,0.0338,0.0134,0.0042,0.0108
MOD17A2HGF_061_Gpp_500m_doy2018081000000_aid0001,Gpp_500m,aid0001,2018-03-22,1873.0,0.0047,0.0619,"(0.0047,0.0619)",0.0157533,0.0079517,6.32e-05,0.019,0.0329,0.0129,0.0047,0.0095
MOD17A2HGF_061_Gpp_500m_doy2018089000000_aid0001,Gpp_500m,aid0001,2018-03-30,1873.0,0.0028,0.0522,"(0.0028,0.0522)",0.0131191,0.0070698,5e-05,0.0158,0.0264,0.0102,0.0028,0.0087
MOD17A2HGF_061_Gpp_500m_doy2018097000000_aid0001,Gpp_500m,aid0001,2018-04-07,1873.0,0.0032,0.0615,"(0.0032,0.0615)",0.0142099,0.0070277,4.94e-05,0.0177,0.0303,0.0122,0.0032,0.0093
MOD17A2HGF_061_Gpp_500m_doy2018105000000_aid0001,Gpp_500m,aid0001,2018-04-15,1873.0,0.0048,0.0707,"(0.0048,0.0707)",0.0153902,0.0078048,6.09e-05,0.0185,0.0318,0.0135,0.0048,0.0096
MOD17A2HGF_061_Gpp_500m_doy2018113000000_aid0001,Gpp_500m,aid0001,2018-04-23,1873.0,0.004,0.0751,"(0.004,0.0751)",0.0175479,0.0089043,7.93e-05,0.0218,0.0387,0.0158,0.004,0.0105
MOD17A2HGF_061_Gpp_500m_doy2018121000000_aid0001,Gpp_500m,aid0001,2018-05-01,1873.0,0.0041,0.0722,"(0.0041,0.0722)",0.0185495,0.0087396,7.64e-05,0.0227,0.0388,0.0171,0.0041,0.0118
MOD17A2HGF_061_Gpp_500m_doy2018129000000_aid0001,Gpp_500m,aid0001,2018-05-09,1873.0,0.0057,0.0796,"(0.0057,0.0796)",0.0220154,0.0103994,0.0001081,0.0277,0.0481,0.0204,0.0057,0.014
MOD17A2HGF_061_Gpp_500m_doy2018137000000_aid0001,Gpp_500m,aid0001,2018-05-17,1873.0,0.0026,0.0589,"(0.0026,0.0589)",0.0147116,0.0079042,6.25e-05,0.0183,0.0319,0.0128,0.0026,0.0092
MOD17A2HGF_061_Gpp_500m_doy2018145000000_aid0001,Gpp_500m,aid0001,2018-05-25,1873.0,0.0038,0.0678,"(0.0038,0.0678)",0.0181129,0.0089462,8e-05,0.0236,0.0431,0.0171,0.0038,0.0106
MOD17A2HGF_061_Gpp_500m_doy2018153000000_aid0001,Gpp_500m,aid0001,2018-06-02,1873.0,0.0039,0.0631,"(0.0039,0.0631)",0.019092,0.0085891,7.38e-05,0.0244,0.0413,0.0178,0.0039,0.0131
MOD17A2HGF_061_Gpp_500m_doy2018161000000_aid0001,Gpp_500m,aid0001,2018-06-10,1873.0,0.0034,0.0566,"(0.0034,0.0566)",0.0158185,0.0072124,5.2e-05,0.0203,0.0356,0.0148,0.0034,0.0101
MOD17A2HGF_061_Gpp_500m_doy2018169000000_aid0001,Gpp_500m,aid0001,2018-06-18,1873.0,0.0045,0.0559,"(0.0045,0.0559)",0.0180815,0.0070299,4.94e-05,0.0229,0.0372,0.0174,0.0045,0.0132
MOD17A2HGF_061_Gpp_500m_doy2018177000000_aid0001,Gpp_500m,aid0001,2018-06-26,1873.0,0.0036,0.0665,"(0.0036,0.0665)",0.0181407,0.0074356,5.53e-05,0.0222,0.036,0.0175,0.0036,0.013
MOD17A2HGF_061_Gpp_500m_doy2018185000000_aid0001,Gpp_500m,aid0001,2018-07-04,1873.0,0.003,0.0502,"(0.003,0.0502)",0.0160525,0.0062088,3.85e-05,0.0203,0.033,0.0152,0.003,0.0118
MOD17A2HGF_061_Gpp_500m_doy2018193000000_aid0001,Gpp_500m,aid0001,2018-07-12,1873.0,0.003,0.0516,"(0.003,0.0516)",0.0157023,0.0066,4.36e-05,0.0194,0.0314,0.0149,0.003,0.0113
MOD17A2HGF_061_Gpp_500m_doy2018201000000_aid0001,Gpp_500m,aid0001,2018-07-20,1873.0,0.0045,0.063,"(0.0045,0.063)",0.0198581,0.0090758,8.24e-05,0.0244,0.0393,0.0178,0.0045,0.0141
MOD17A2HGF_061_Gpp_500m_doy2018209000000_aid0001,Gpp_500m,aid0001,2018-07-28,1873.0,0.0037,0.064,"(0.0037,0.064)",0.0254103,0.0097263,9.46e-05,0.0321,0.0539,0.0246,0.0037,0.0175
MOD17A2HGF_061_Gpp_500m_doy2018217000000_aid0001,Gpp_500m,aid0001,2018-08-05,1873.0,0.0038,0.0653,"(0.0038,0.0653)",0.0248761,0.0095786,9.17e-05,0.0313,0.0514,0.0237,0.0038,0.0179
MOD17A2HGF_061_Gpp_500m_doy2018225000000_aid0001,Gpp_500m,aid0001,2018-08-13,1873.0,0.0048,0.062,"(0.0048,0.062)",0.0217618,0.0078257,6.12e-05,0.0264,0.0417,0.0208,0.0048,0.0161
MOD17A2HGF_061_Gpp_500m_doy2018233000000_aid0001,Gpp_500m,aid0001,2018-08-21,1873.0,0.0035,0.0539,"(0.0035,0.0539)",0.0212291,0.0076814,5.9e-05,0.0268,0.0432,0.0203,0.0035,0.0155
MOD17A2HGF_061_Gpp_500m_doy2018241000000_aid0001,Gpp_500m,aid0001,2018-08-29,1873.0,0.0044,0.0823,"(0.0044,0.0823)",0.0298164,0.0114051,0.0001301,0.0381,0.0621,0.0294,0.0044,0.0217
MOD17A2HGF_061_Gpp_500m_doy2018249000000_aid0001,Gpp_500m,aid0001,2018-09-06,1873.0,0.003,0.0781,"(0.003,0.0781)",0.0331424,0.0114731,0.0001316,0.0413,0.0651,0.0323,0.003,0.0248
MOD17A2HGF_061_Gpp_500m_doy2018257000000_aid0001,Gpp_500m,aid0001,2018-09-14,1873.0,0.003,0.0765,"(0.003,0.0765)",0.0352454,0.0119551,0.0001429,0.0443,0.0719,0.0353,0.003,0.0259
MOD17A2HGF_061_Gpp_500m_doy2018265000000_aid0001,Gpp_500m,aid0001,2018-09-22,1873.0,0.0123,0.0884,"(0.0123,0.0884)",0.0432812,0.0125434,0.0001573,0.052,0.0797,0.0438,0.0123,0.0335
MOD17A2HGF_061_Gpp_500m_doy2018273000000_aid0001,Gpp_500m,aid0001,2018-09-30,1873.0,0.0123,0.0783,"(0.0123,0.0783)",0.0374093,0.0114379,0.0001308,0.0462,0.071,0.0381,0.0123,0.0286
MOD17A2HGF_061_Gpp_500m_doy2018281000000_aid0001,Gpp_500m,aid0001,2018-10-08,1873.0,0.0093,0.0744,"(0.0093,0.0744)",0.0328872,0.0099839,9.97e-05,0.04,0.0608,0.0329,0.0093,0.0254
MOD17A2HGF_061_Gpp_500m_doy2018289000000_aid0001,Gpp_500m,aid0001,2018-10-16,1873.0,0.0092,0.0794,"(0.0092,0.0794)",0.0320724,0.0113294,0.0001284,0.0393,0.0631,0.0311,0.0092,0.0231
MOD17A2HGF_061_Gpp_500m_doy2018297000000_aid0001,Gpp_500m,aid0001,2018-10-24,1873.0,0.0077,0.0691,"(0.0077,0.0691)",0.028241,0.009152,8.38e-05,0.0344,0.0546,0.0272,0.0077,0.0208
MOD17A2HGF_061_Gpp_500m_doy2018305000000_aid0001,Gpp_500m,aid0001,2018-11-01,1873.0,0.0044,0.0637,"(0.0044,0.0637)",0.0226201,0.0079901,6.38e-05,0.0273,0.0424,0.0222,0.0044,0.0169
MOD17A2HGF_061_Gpp_500m_doy2018313000000_aid0001,Gpp_500m,aid0001,2018-11-09,1873.0,0.0061,0.0634,"(0.0061,0.0634)",0.023462,0.0082694,6.84e-05,0.028,0.0434,0.0231,0.0061,0.0174
MOD17A2HGF_061_Gpp_500m_doy2018321000000_aid0001,Gpp_500m,aid0001,2018-11-17,1873.0,0.0041,0.0587,"(0.0041,0.0587)",0.0203616,0.0076184,5.8e-05,0.0237,0.0356,0.0191,0.0041,0.0154
MOD17A2HGF_061_Gpp_500m_doy2018329000000_aid0001,Gpp_500m,aid0001,2018-11-25,1873.0,0.005,0.0743,"(0.005,0.0743)",0.0208057,0.0089462,8e-05,0.0239,0.0364,0.019,0.005,0.0152
MOD17A2HGF_061_Gpp_500m_doy2018337000000_aid0001,Gpp_500m,aid0001,2018-12-03,1873.0,0.0046,0.0613,"(0.0046,0.0613)",0.0173801,0.0078603,6.18e-05,0.0204,0.0328,0.0154,0.0046,0.012
MOD17A2HGF_061_Gpp_500m_doy2018345000000_aid0001,Gpp_500m,aid0001,2018-12-11,1873.0,0.0053,0.059,"(0.0053,0.059)",0.0175752,0.008141,6.63e-05,0.0208,0.0348,0.0161,0.0053,0.0114
MOD17A2HGF_061_Gpp_500m_doy2018353000000_aid0001,Gpp_500m,aid0001,2018-12-19,1873.0,0.0048,0.0579,"(0.0048,0.0579)",0.0165031,0.0080535,6.49e-05,0.0191,0.0317,0.0151,0.0048,0.0105
MOD17A2HGF_061_Gpp_500m_doy2018361000000_aid0001,Gpp_500m,aid0001,2018-12-27,1873.0,0.0029,0.0368,"(0.0029,0.0368)",0.0103111,0.0053184,2.83e-05,0.0118,0.02,0.0089,0.0029,0.0063
MOD17A2HGF_061_Gpp_500m_doy2019001000000_aid0001,Gpp_500m,aid0001,2019-01-01,1873.0,0.0042,0.0527,"(0.0042,0.0527)",0.0142004,0.0073174,5.35e-05,0.0166,0.0281,0.0119,0.0042,0.0089
MOD17A2HGF_061_Gpp_500m_doy2019009000000_aid0001,Gpp_500m,aid0001,2019-01-09,1873.0,0.0042,0.0526,"(0.0042,0.0526)",0.0135692,0.0074782,5.59e-05,0.0161,0.0278,0.0101,0.0042,0.0083
MOD17A2HGF_061_Gpp_500m_doy2019017000000_aid0001,Gpp_500m,aid0001,2019-01-17,1873.0,0.0046,0.0588,"(0.0046,0.0588)",0.0141504,0.0080188,6.43e-05,0.0173,0.029,0.0106,0.0046,0.0094
MOD17A2HGF_061_Gpp_500m_doy2019025000000_aid0001,Gpp_500m,aid0001,2019-01-25,1873.0,0.0048,0.062,"(0.0048,0.062)",0.0146967,0.00845,7.14e-05,0.0175,0.0289,0.0106,0.0048,0.0098
MOD17A2HGF_061_Gpp_500m_doy2019033000000_aid0001,Gpp_500m,aid0001,2019-02-02,1873.0,0.005,0.0628,"(0.005,0.0628)",0.0141529,0.0080552,6.49e-05,0.0164,0.027,0.0107,0.005,0.0093
MOD17A2HGF_061_Gpp_500m_doy2019041000000_aid0001,Gpp_500m,aid0001,2019-02-10,1873.0,0.0058,0.0728,"(0.0058,0.0728)",0.0156531,0.009178,8.42e-05,0.0173,0.0285,0.0115,0.0058,0.0098
MOD17A2HGF_061_Gpp_500m_doy2019049000000_aid0001,Gpp_500m,aid0001,2019-02-18,1873.0,0.0052,0.0644,"(0.0052,0.0644)",0.0159963,0.0089123,7.94e-05,0.0181,0.0294,0.0122,0.0052,0.0104
MOD17A2HGF_061_Gpp_500m_doy2019057000000_aid0001,Gpp_500m,aid0001,2019-02-26,1873.0,0.0051,0.0587,"(0.0051,0.0587)",0.0159196,0.0087925,7.73e-05,0.0182,0.0303,0.0116,0.0051,0.01
MOD17A2HGF_061_Gpp_500m_doy2019065000000_aid0001,Gpp_500m,aid0001,2019-03-06,1873.0,0.0053,0.0783,"(0.0053,0.0783)",0.0177896,0.0097233,9.45e-05,0.0212,0.0369,0.015,0.0053,0.0107
MOD17A2HGF_061_Gpp_500m_doy2019073000000_aid0001,Gpp_500m,aid0001,2019-03-14,1873.0,0.0054,0.0801,"(0.0054,0.0801)",0.019559,0.0108481,0.0001177,0.0226,0.0389,0.0164,0.0054,0.0117
MOD17A2HGF_061_Gpp_500m_doy2019081000000_aid0001,Gpp_500m,aid0001,2019-03-22,1873.0,0.0051,0.069,"(0.0051,0.069)",0.0172534,0.008926,7.97e-05,0.0201,0.0337,0.014,0.0051,0.0108
MOD17A2HGF_061_Gpp_500m_doy2019089000000_aid0001,Gpp_500m,aid0001,2019-03-30,1873.0,0.0058,0.0732,"(0.0058,0.0732)",0.0169636,0.0089685,8.04e-05,0.0198,0.033,0.0141,0.0058,0.0107
MOD17A2HGF_061_Gpp_500m_doy2019097000000_aid0001,Gpp_500m,aid0001,2019-04-07,1873.0,0.0035,0.0614,"(0.0035,0.0614)",0.0178218,0.0095476,9.12e-05,0.0219,0.0391,0.0151,0.0035,0.0104
MOD17A2HGF_061_Gpp_500m_doy2019105000000_aid0001,Gpp_500m,aid0001,2019-04-15,1873.0,0.0026,0.0608,"(0.0026,0.0608)",0.014017,0.0075145,5.65e-05,0.0168,0.0291,0.0127,0.0026,0.0084
MOD17A2HGF_061_Gpp_500m_doy2019113000000_aid0001,Gpp_500m,aid0001,2019-04-23,1873.0,0.0056,0.0814,"(0.0056,0.0814)",0.0230458,0.0109751,0.0001205,0.0293,0.0515,0.0214,0.0056,0.0143
MOD17A2HGF_061_Gpp_500m_doy2019121000000_aid0001,Gpp_500m,aid0001,2019-05-01,1873.0,0.0059,0.0865,"(0.0059,0.0865)",0.0256295,0.0121186,0.0001469,0.0325,0.0562,0.0227,0.0059,0.0167
MOD17A2HGF_061_Gpp_500m_doy2019129000000_aid0001,Gpp_500m,aid0001,2019-05-09,1873.0,0.0046,0.0785,"(0.0046,0.0785)",0.0210681,0.0102425,0.0001049,0.0262,0.046,0.0198,0.0046,0.0127
MOD17A2HGF_061_Gpp_500m_doy2019137000000_aid0001,Gpp_500m,aid0001,2019-05-17,1873.0,0.0034,0.0566,"(0.0034,0.0566)",0.0145302,0.0075527,5.7e-05,0.0187,0.0341,0.013,0.0034,0.0084
MOD17A2HGF_061_Gpp_500m_doy2019145000000_aid0001,Gpp_500m,aid0001,2019-05-25,1873.0,0.0043,0.0785,"(0.0043,0.0785)",0.0212438,0.0105126,0.0001105,0.027,0.0475,0.0194,0.0043,0.0132
